game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match,categories,categories_str,category_count,cat_performans,cat_teknik_sorun,cat_fiyat,cat_hikaye_icerik,cat_oynanabilirlik,cat_cok_oyunculu,cat_destek_guncelleme,cat_gorsel_ses,cat_diger
Stellaris,Strateji,"Excessive prices plus dozens of dlcs that aim to squeeze more money of player.
But this is not enough of Paradox greed, they gather user’s data on scale comparable to windows 11 and sell it straight to third party companies without any regard who they are.",False,2026-05-16 19:28:34,english,3780,"Excessive prices plus dozens of dlcs that aim to squeeze more money of player. But this is not enough of Paradox greed, they gather user s data on scale comparable to windows 11 and sell it straight to third party companies without any regard who they are.",english,"Excessive prices plus dozens of dlcs that aim to squeeze more money of player. But this is not enough of Paradox greed, they gather user s data on scale comparable to windows 11 and sell it straight to third party companies without any regard who they are.",0.066,0.798,0.136,0.4203,positive,0,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stellaris,Strateji,I love this game. you needed to play for like 20 hours to understand what to do. I love that I can rule the whole Galaxy and purge all the races. 10/10,True,2026-05-09 23:00:05,english,57871,I love this game. you needed to play for like 20 hours to understand what to do. I love that I can rule the whole Galaxy and purge all the races. 10 10,english,I love this game. you needed to play for like 20 hours to understand what to do. I love that I can rule the whole Galaxy and purge all the races. 10 10,0.0,0.686,0.314,0.9231,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stellaris,Strateji,"J' y est joué des centaines d'heures sur xox one ( 2020),  je l'ai racheté sur pc .
je le trouve tout simplement incroyable ce jeu. Avec tous ses dlc    il est infini , fan de 4x depuis civilization 2  et tous fait depuis, je trouve  Stellaris incroyablement bon ! .
Il vit encore très bien ( il y a beaucoup de gens en multi)  et de nouveaux dlc sont à venir.
Bref JE NE VEUX PAS DE STELLARIS 2   je veux stellaris avec des dizaines d'années  avec dlc.
Le tout complet peut coûter cher c'est vrai  mais rien ne vous oblige à tout acheter d'un coup, stellaris en solde c'est 10 balles.... faites vous plaisir un peu chaque mois et un peu plus pendant les soldes .
Comme on dit dans le sud de la france.. c'est une putain de bonne pioche ce jeu  si vs aimez le genre.",True,2026-05-11 13:48:04,french,4009,"J' y est joué des centaines d'heures sur xox one ( 2020), je l'ai racheté sur pc . je le trouve tout simplement incroyable ce jeu. Avec tous ses dlc il est infini , fan de 4x depuis civilization 2 et tous fait depuis, je trouve Stellaris incroyablement bon ! . Il vit encore très bien ( il y a beaucoup de gens en multi) et de nouveaux dlc sont à venir. Bref JE NE VEUX PAS DE STELLARIS 2 je veux stellaris avec des dizaines d'années avec dlc. Le tout complet peut coûter cher c'est vrai mais rien ne vous oblige à tout acheter d'un coup, stellaris en solde c'est 10 balles.... faites vous plaisir un peu chaque mois et un peu plus pendant les soldes . Comme on dit dans le sud de la france.. c'est une putain de bonne pioche ce jeu si vs aimez le genre.",french,"I played it for hundreds of hours on xox one (2020), I bought it again on PC. I find this game simply incredible. With all its DLC it is infinite, fan of 4x since Civilization 2 and everything done since, I find Stellaris incredibly good! . It's still alive and well (there are a lot of people in multiplayer) and new DLC is coming. In short I DON'T WANT STELLARIS 2 I want stellaris with decades of dlc. The complete set can be expensive, it's true, but nothing forces you to buy everything at once, stellaris on sale is 10 bucks.... treat yourself a little each month and a little more during the sales. As they say in the south of France... this game is a damn good pick if you like the genre.",0.033,0.815,0.152,0.9307,positive,1,"['fiyat', 'cok_oyunculu']",fiyat|cok_oyunculu,2,0,0,1,0,0,1,0,0,0
Stellaris,Strateji,"I have over 300 hours of time playing the game. It was amazing but I just can't anymore. Paradox virtue signals whilst being the most greedy company that I know of. They charge what the base game should cost for AI slop DLC. They fundamentally change how the game plays so often, it just becomes too frustrating to keep investing time into. Paradox is like an evil version of Hello Games.",False,2026-05-09 19:59:39,english,20197,"I have over 300 hours of time playing the game. It was amazing but I just can't anymore. Paradox virtue signals whilst being the most greedy company that I know of. They charge what the base game should cost for AI slop DLC. They fundamentally change how the game plays so often, it just becomes too frustrating to keep investing time into. Paradox is like an evil version of Hello Games.",english,"I have over 300 hours of time playing the game. It was amazing but I just can't anymore. Paradox virtue signals whilst being the most greedy company that I know of. They charge what the base game should cost for AI slop DLC. They fundamentally change how the game plays so often, it just becomes too frustrating to keep investing time into. Paradox is like an evil version of Hello Games.",0.199,0.678,0.122,-0.8733,negative,1,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Stellaris,Strateji,"- terrible performance
- overpriced
- constant push of dlcs without which games lack 2/3 of content
- subscription
- it seems like they now push ai into their workflow as well
make your own mind, but i think this doesn't make case for buying this... uhm... opus",False,2026-05-11 21:27:16,english,25637,"- terrible performance - overpriced - constant push of dlcs without which games lack 2 3 of content - subscription - it seems like they now push ai into their workflow as well make your own mind, but i think this doesn't make case for buying this... uhm... opus",english,"- terrible performance - overpriced - constant push of dlcs without which games lack 2 3 of content - subscription - it seems like they now push ai into their workflow as well make your own mind, but i think this doesn't make case for buying this... uhm... opus",0.04,0.868,0.092,0.1855,positive,0,"['performans', 'fiyat']",performans|fiyat,2,1,0,1,0,0,0,0,0,0
Stellaris,Strateji,"3行以上読めなくてマニュアルちゃんと読めないタイプの人間には向いていない
内政ができないと外交やら戦争だの楽しいところに進めないのでドパガキには向かない
ゴールは自分で決める寄りのゲームなので計画性がない人間には致命的に相性が悪い
ここまででやる気失くさず読めたそこのあなた、セール時に購入してみませんか？",True,2026-05-13 16:44:08,japanese,79293,3行以上読めなくてマニュアルちゃんと読めないタイプの人間には向いていない 内政ができないと外交やら戦争だの楽しいところに進めないのでドパガキには向かない ゴールは自分で決める寄りのゲームなので計画性がない人間には致命的に相性が悪い ここまででやる気失くさず読めたそこのあなた セール時に購入してみませんか,japanese,"It's not suitable for people who can't read more than 3 lines and can't read the manual properly.If you can't do domestic politics, you can't progress to diplomacy, war, or other fun parts, so it's not suitable for dope kids.It's a game where you decide the goal yourself, so it's fatally unsuitable for people who don't have a plan.For those of you who have read without losing motivation up to this point, why not buy it when it's on sale?",0.138,0.802,0.059,-0.8054,negative,0,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stellaris,Strateji,"After 3000 hours into the previous versions of Stellaris and absolutely loving it, taking a long break, now trying it out again. Been recently playing it for around another 200 hours and I can with certainty, the reworks on pops and fleets is absolute unbearable. Pops now make no sense and you have to watch a freaking YouTube video to even understand it and even then it still roller-coasters for no reason. 

And the fleet rework... I lost a 68k fleet to a 38k startbase... do I need to say more.  If we are suppose to rock paper and scissor the Ai builds, then make it easier to do so and not the most expansive espionage operation. And AUTO GATHER INTEL!

As for now, I am done with this game. As someone who has bought all the DLCs and have over 3000 hours into it. It breaks my heart but this game as become garbage now.

Edit: after calming down, I can truely say no. The new fleet rework is just bad, they tried to break the ""meta"" ship building aspect but in doing so, forces the player to HAVE TO play by research enemy ships, which is just not worth the time and investment, then purposely build to counter it. It is taking away player agency because if you don't do that, you are not winning those fleet engagements. I have legitimate come to feel this game no longer respects my time.",False,2026-05-31 02:02:17,english,187673,"After 3000 hours into the previous versions of Stellaris and absolutely loving it, taking a long break, now trying it out again. Been recently playing it for around another 200 hours and I can with certainty, the reworks on pops and fleets is absolute unbearable. Pops now make no sense and you have to watch a freaking YouTube video to even understand it and even then it still roller-coasters for no reason. And the fleet rework... I lost a 68k fleet to a 38k startbase... do I need to say more. If we are suppose to rock paper and scissor the Ai builds, then make it easier to do so and not the most expansive espionage operation. And AUTO GATHER INTEL! As for now, I am done with this game. As someone who has bought all the DLCs and have over 3000 hours into it. It breaks my heart but this game as become garbage now. Edit after calming down, I can truely say no. The new fleet rework is just bad, they tried to break the ""meta"" ship building aspect but in doing so, forces the player to HAVE TO play by research enemy ships, which is just not worth the time and investment, then purposely build to counter it. It is taking away player agency because if you don't do that, you are not winning those fleet engagements. I have legitimate come to feel this game no longer respects my time.",english,"After 3000 hours into the previous versions of Stellaris and absolutely loving it, taking a long break, now trying it out again. Been recently playing it for around another 200 hours and I can with certainty, the reworks on pops and fleets is absolute unbearable. Pops now make no sense and you have to watch a freaking YouTube video to even understand it and even then it still roller-coasters for no reason. And the fleet rework... I lost a 68k fleet to a 38k startbase... do I need to say more. If we are suppose to rock paper and scissor the Ai builds, then make it easier to do so and not the most expansive espionage operation. And AUTO GATHER INTEL! As for now, I am done with this game. As someone who has bought all the DLCs and have over 3000 hours into it. It breaks my heart but this game as become garbage now. Edit after calming down, I can truely say no. The new fleet rework is just bad, they tried to break the ""meta"" ship building aspect but in doing so, forces the player to HAVE TO play by research enemy ships, which is just not worth the time and investment, then purposely build to counter it. It is taking away player agency because if you don't do that, you are not winning those fleet engagements. I have legitimate come to feel this game no longer respects my time.",0.101,0.83,0.068,-0.8721,negative,1,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Stellaris,Strateji,"I have been playing this game on and off again since its release and fell in love with its ability to naturaly build a fresh story/narrative during gameplay, changing up each new run, and its strong Customization options.
Sadly over the many years the Content bloat has become quite a lot in a sense that every update new things get added and new things break while the content gets arguably more lazy with each update but not less expensive.

This Wine Barrel of Dissapointment was already filled to the brim and now that they are getting Lazy with their Art and Voices as well by using AI it was the last drop to make it all spill over.

I will forever remember fondly the absolute blast I had with it during the first couple years but it has changed way to much and it's time to move on, and honestly the Devs should move on from this game as well.",False,2026-05-31 10:24:53,english,60821,"I have been playing this game on and off again since its release and fell in love with its ability to naturaly build a fresh story narrative during gameplay, changing up each new run, and its strong Customization options. Sadly over the many years the Content bloat has become quite a lot in a sense that every update new things get added and new things break while the content gets arguably more lazy with each update but not less expensive. This Wine Barrel of Dissapointment was already filled to the brim and now that they are getting Lazy with their Art and Voices as well by using AI it was the last drop to make it all spill over. I will forever remember fondly the absolute blast I had with it during the first couple years but it has changed way to much and it's time to move on, and honestly the Devs should move on from this game as well.",english,"I have been playing this game on and off again since its release and fell in love with its ability to naturaly build a fresh story narrative during gameplay, changing up each new run, and its strong Customization options. Sadly over the many years the Content bloat has become quite a lot in a sense that every update new things get added and new things break while the content gets arguably more lazy with each update but not less expensive. This Wine Barrel of Dissapointment was already filled to the brim and now that they are getting Lazy with their Art and Voices as well by using AI it was the last drop to make it all spill over. I will forever remember fondly the absolute blast I had with it during the first couple years but it has changed way to much and it's time to move on, and honestly the Devs should move on from this game as well.",0.062,0.813,0.125,0.8861,positive,0,"['fiyat', 'hikaye_icerik', 'oynanabilirlik', 'destek_guncelleme']",fiyat|hikaye_icerik|oynanabilirlik|destek_guncelleme,4,0,0,1,1,1,0,1,0,0
Stellaris,Strateji,"ANOTHER case of ""it wasn't broken and we fixed it anyway"". 

The game was fine a couple years ago and they changed it with weird updates and made it worse and it sucks now. 

Also, their privacy policy is friggin orwellian, they're basically doing zuckerberg level data harvesting. Prepare to have the color of your butthole recorded and sold by these guys. 

Then there's the silly willy 300 bucks price, trying to gaslight you into buying a subscription. 

The game, a couple years ago, was a very good game. The game rn is a slightly below mediocre game. But the people who own this game have tried to turn this into such a shameless moneyfarm in all aspects that they just don't deserve your money.",False,2026-05-17 20:52:01,english,6749,"ANOTHER case of ""it wasn't broken and we fixed it anyway"". The game was fine a couple years ago and they changed it with weird updates and made it worse and it sucks now. Also, their privacy policy is friggin orwellian, they're basically doing zuckerberg level data harvesting. Prepare to have the color of your butthole recorded and sold by these guys. Then there's the silly willy 300 bucks price, trying to gaslight you into buying a subscription. The game, a couple years ago, was a very good game. The game rn is a slightly below mediocre game. But the people who own this game have tried to turn this into such a shameless moneyfarm in all aspects that they just don't deserve your money.",english,"ANOTHER case of ""it wasn't broken and we fixed it anyway"". The game was fine a couple years ago and they changed it with weird updates and made it worse and it sucks now. Also, their privacy policy is friggin orwellian, they're basically doing zuckerberg level data harvesting. Prepare to have the color of your butthole recorded and sold by these guys. Then there's the silly willy 300 bucks price, trying to gaslight you into buying a subscription. The game, a couple years ago, was a very good game. The game rn is a slightly below mediocre game. But the people who own this game have tried to turn this into such a shameless moneyfarm in all aspects that they just don't deserve your money.",0.063,0.889,0.048,-0.4454,negative,1,"['teknik_sorun', 'fiyat', 'destek_guncelleme']",teknik_sorun|fiyat|destek_guncelleme,3,0,1,1,0,0,0,1,0,0
Stellaris,Strateji,"В выборе между тысячным захватом Польши и уничожения всего живого за восставшую машину защиты определиться легко я думаю

СТЕЛЛАРИС ИЛИ ЖЕ МИЛЛИОНАЯ ВОЙНА НА МИЛЛИОН ЛЕТ И УБИТОЙ ЭКОНОМИКИ НА ГРАНД-АДМИРАЛЕ

Познакомил меня с этой игрой друг который наиграл 8к часов и я понимаю почему, игра шикарная ЕУ 4 и ХОЙ 4 неврно курят в сторонке! 

Если говорить о сложности то эта игра идеальна она не проходняк где ИИ беспомощный да хойка? Да твою налево хойка где ИИ груша для битья с миллионом капа и ты задушишься его капать. Но одновременно и не какая-то зубодробительная вещь на миллионы часов разбирательств или учтения лютых таймингов (меня щас жестко флешбекнуло на ачивку на создание Австро-Венгрии в хойке до длс Гутердамренг где пришлось буквально дни часы  считать и поведение ИИ заучивать что бы ее сделать)

ИИ здесь реально может дать отпор и если ты ошибешься то ты будешь жалеть ибо если в хойке опять таки же ты можешь за месяц вернуть хоть 3 потеряннх армии то тут ты будешь сидеть и плакать ждать пока флот вернется или молится богам верфей чтобы они не делали 1000 дней какой-нибудь титан

Так же что то или иное делает интуитивно понятно и не убьет (в большинстве случаев) тебя если ты так сделаешь что опять таки же хойка сосет ибо если стелларис я уже разобрался не плохо и без гайдов то в хойке я понял что делать только к 200 часам и то по гайдам!!!

Также реиграбельность куча наций с своими особенностями, куча варитивности внутри этой нации, ХОРОШАЯ ДИПЛОМАТИЯ а не опять таки как в хойке где из дипломатии ты юзаешь только войну, разведка тут рил решает и ею интересно и полезно играть (опять таки снова хойка где шпионами ты ничерта не сделаешь если ИИ не подстроится и если тут пренебрежние шифрованием может привести к восстаниюю всех планет (Столичной тоже вроде) то в хойке ты состаришься пока набьешь нужный уровень идеологии а по итогу 1 хрен восставшие бездарно сольются)

Я могу еще 30 лет приводить сравнения с хойкой ибо я хойщик с 1500 часами (знаю мало но что есть) но я думаю того что написано вполне хватит чтобы понять что в выборе между нудятиной где у 90% стран одинаковая игра и между этим шедевром сделать правильный выбор.

Оптимизация сомнительна но это проблема всех игр студии и уж тут ничего не поделать НО тостер тянет и у тебя потянет сначала ты не почувтсвуешь проблем оптимизации но годам к 3000 поймешь про что я

К игре однозначно рекомендую к покупке ДЛС не рекомендую что вы как дураки(такие деньги на то что и так должно быть в игре учитывая цену 20100 тенге)? Найдите себе анлокер в интернете и кайфуйте (Цена кусается сочувствую тем кто будет покупать за фулл цену ну а меня повезло за 1к тенге урвать до повышения цен) А ну и ждем ДЛС с кочующими нациями (опять таки хойка сосет ибо реализовать такое внутри нее нереально а тут вполне будет интересно выживать)",True,2026-05-24 13:03:09,russian,5622,"В выборе между тысячным захватом Польши и уничожения всего живого за восставшую машину защиты определиться легко я думаю СТЕЛЛАРИС ИЛИ ЖЕ МИЛЛИОНАЯ ВОЙНА НА МИЛЛИОН ЛЕТ И УБИТОЙ ЭКОНОМИКИ НА ГРАНД-АДМИРАЛЕ Познакомил меня с этой игрой друг который наиграл 8к часов и я понимаю почему, игра шикарная ЕУ 4 и ХОЙ 4 неврно курят в сторонке! Если говорить о сложности то эта игра идеальна она не проходняк где ИИ беспомощный да хойка? Да твою налево хойка где ИИ груша для битья с миллионом капа и ты задушишься его капать. Но одновременно и не какая-то зубодробительная вещь на миллионы часов разбирательств или учтения лютых таймингов (меня щас жестко флешбекнуло на ачивку на создание Австро-Венгрии в хойке до длс Гутердамренг где пришлось буквально дни часы считать и поведение ИИ заучивать что бы ее сделать) ИИ здесь реально может дать отпор и если ты ошибешься то ты будешь жалеть ибо если в хойке опять таки же ты можешь за месяц вернуть хоть 3 потеряннх армии то тут ты будешь сидеть и плакать ждать пока флот вернется или молится богам верфей чтобы они не делали 1000 дней какой-нибудь титан Так же что то или иное делает интуитивно понятно и не убьет (в большинстве случаев) тебя если ты так сделаешь что опять таки же хойка сосет ибо если стелларис я уже разобрался не плохо и без гайдов то в хойке я понял что делать только к 200 часам и то по гайдам!!! Также реиграбельность куча наций с своими особенностями, куча варитивности внутри этой нации, ХОРОШАЯ ДИПЛОМАТИЯ а не опять таки как в хойке где из дипломатии ты юзаешь только войну, разведка тут рил решает и ею интересно и полезно играть (опять таки снова хойка где шпионами ты ничерта не сделаешь если ИИ не подстроится и если тут пренебрежние шифрованием может привести к восстаниюю всех планет (Столичной тоже вроде) то в хойке ты состаришься пока набьешь нужный уровень идеологии а по итогу 1 хрен восставшие бездарно сольются) Я могу еще 30 лет приводить сравнения с хойкой ибо я хойщик с 1500 часами (знаю мало но что есть) но я думаю того что написано вполне хватит чтобы понять что в выборе между нудятиной где у 90 стран одинаковая игра и между этим шедевром сделать правильный выбор. Оптимизация сомнительна но это проблема всех игр студии и уж тут ничего не поделать НО тостер тянет и у тебя потянет сначала ты не почувтсвуешь проблем оптимизации но годам к 3000 поймешь про что я К игре однозначно рекомендую к покупке ДЛС не рекомендую что вы как дураки(такие деньги на то что и так должно быть в игре учитывая цену 20100 тенге)? Найдите себе анлокер в интернете и кайфуйте (Цена кусается сочувствую тем кто будет покупать за фулл цену ну а меня повезло за 1к тенге урвать до повышения цен) А ну и ждем ДЛС с кочующими нациями (опять таки хойка сосет ибо реализовать такое внутри нее нереально а тут вполне будет интересно выживать)",russian,"The choice between the thousandth capture of Poland and the destruction of all living things for the rebel defense machine is easy to decide, I think Stellaris OR THE MILLION WAR FOR A MILLION YEARS AND THE KILLED ECONOMY ON THE GRAND ADMIRAL I was introduced to this game by a friend who has played 8k hours and I understand why, the game is gorgeous EU 4 and HOY 4 are nervously smoking on the sidelines! If we talk about complexity, then this game is ideal, it’s not a passer-by, where is the AI ​​helpless and hoy? Yes, your left hand is where the AI ​​is a punching bag with a million capa and you will choke to drip it. But at the same time, it’s not some kind of mind-numbing thing that requires millions of hours of investigation or taking into account fierce timings (I was just now hard flashbacked to the achievement for the creation of Austria-Hungary in the game before the Guterdamreng dls, where I literally had to count the hours for days and learn the behavior of the AI in order to do it) The AI here can really fight back and if you make a mistake, you will regret it, because if in the game again you can return it in a month at least 3 lost armies, then here you will sit and cry, wait until the fleet returns or pray to the gods of the shipyards so that they don’t do 1000 days of some titan. Also, what this or that does is intuitive and will not kill you (in most cases) if you do that, again, the hoyka sucks because if I already figured out Stellaris not bad and without guides, then in the hoyka I understood what to do only by 200 hours and then according to the guides!!! Also, replayability, a lot of nations with their own characteristics, a lot of variability within this nation, GOOD DIPLOMACY and not again like in Hoyka where you only use war from diplomacy, intelligence here decides and it’s interesting and useful to play (again, again, Hoyka where you can’t do anything with spies if the AI doesn’t adjust and if neglecting encryption can lead to an uprising of all the planets (Stolichnaya, too, it seems) then in Hoyka you will grow old until you reach the required level of ideology, and as a result of 1 horseradish, the rebels will merge mediocrely) I can make comparisons with Hoyka for another 30 years because I am a Hoyka with 1500 hours (I know little, but what is there) but I think what is written is quite enough to understand that in choosing between tediousness where 90 countries have the same game and between this masterpiece to make the right choice. Optimization is questionable but this is a problem with all the studio’s games and there’s nothing you can do about it BUT the toaster pulls and you’ll get it at first you won’t feel any optimization problems, but by the age of 3000 you’ll understand what I’m talking about. I definitely recommend buying the DLC for the game, I don’t recommend that you’re like fools (such money for something that should already be in the game considering the price of 20,100 tenge)? Find yourself an unlocker on the Internet and enjoy yourself (The price is biting, I sympathize with those who will buy at full price, but I was lucky to snatch it for 1k tenge before the price increases) And well, we are waiting for the DLS with nomadic nations (again, the hoyka sucks because it is unrealistic to implement this inside it, but here it will be quite interesting to survive)",0.092,0.778,0.13,0.9792,positive,1,"['performans', 'fiyat']",performans|fiyat,2,1,0,1,0,0,0,0,0,0
Stellaris,Strateji,"This is the best terrible videogame I've ever played, or perhaps the worst 7/10 game I've ever enjoyed for cumulatively multiple hundreds of hours. 

Seen as a grand strategy game, Stellaris is a fascinating trainwreck that is slowly being improved at the cost of turning into a hyper-monetized walled garden that would make the likes of Blizzard Entertainment blush. Seen as a generator of emergent narrative, it is perhaps a masterpiece, but one buried beneath the second-clunkiest and most Byzantine user interface I've seen, surpassed in bewilderment only by the inimitable likes of Final Fantasy XIV. It's horrible. It's gorgeous. And the soundtrack absolutely rules. 

I wish I could get those couple hundred hours back, but at the same time, I regret nothing.",False,2026-05-28 04:09:25,english,18564,"This is the best terrible videogame I've ever played, or perhaps the worst 7 10 game I've ever enjoyed for cumulatively multiple hundreds of hours. Seen as a grand strategy game, Stellaris is a fascinating trainwreck that is slowly being improved at the cost of turning into a hyper-monetized walled garden that would make the likes of Blizzard Entertainment blush. Seen as a generator of emergent narrative, it is perhaps a masterpiece, but one buried beneath the second-clunkiest and most Byzantine user interface I've seen, surpassed in bewilderment only by the inimitable likes of Final Fantasy XIV. It's horrible. It's gorgeous. And the soundtrack absolutely rules. I wish I could get those couple hundred hours back, but at the same time, I regret nothing.",english,"This is the best terrible videogame I've ever played, or perhaps the worst 7 10 game I've ever enjoyed for cumulatively multiple hundreds of hours. Seen as a grand strategy game, Stellaris is a fascinating trainwreck that is slowly being improved at the cost of turning into a hyper-monetized walled garden that would make the likes of Blizzard Entertainment blush. Seen as a generator of emergent narrative, it is perhaps a masterpiece, but one buried beneath the second-clunkiest and most Byzantine user interface I've seen, surpassed in bewilderment only by the inimitable likes of Final Fantasy XIV. It's horrible. It's gorgeous. And the soundtrack absolutely rules. I wish I could get those couple hundred hours back, but at the same time, I regret nothing.",0.085,0.705,0.21,0.945,positive,0,"['fiyat', 'hikaye_icerik', 'gorsel_ses']",fiyat|hikaye_icerik|gorsel_ses,3,0,0,1,1,0,0,0,1,0
Stellaris,Strateji,"Can't get into it anymore. I used to love the game ~6 years ago, but between all the reworks and DLC bloat I just can't find the will to learn it one more time.",False,2026-05-11 17:22:07,english,32700,"Can't get into it anymore. I used to love the game 6 years ago, but between all the reworks and DLC bloat I just can't find the will to learn it one more time.",english,"Can't get into it anymore. I used to love the game 6 years ago, but between all the reworks and DLC bloat I just can't find the will to learn it one more time.",0.0,0.927,0.073,0.3818,positive,0,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Stellaris,Strateji,"10 years of regulard DLC releases, countless forum threads, and the game still can't render text on 4K resolution in a way that does not hurt eyes.",False,2026-05-10 01:23:42,english,81187,"10 years of regulard DLC releases, countless forum threads, and the game still can't render text on 4K resolution in a way that does not hurt eyes.",english,"10 years of regulard DLC releases, countless forum threads, and the game still can't render text on 4K resolution in a way that does not hurt eyes.",0.0,0.904,0.096,0.4168,positive,0,"['fiyat', 'gorsel_ses']",fiyat|gorsel_ses,2,0,0,1,0,0,0,0,1,0
Stellaris,Strateji,I have it on gamepass for free.  AI balancing is awful.  Enemies spawning in fleets that they previously didn't have access to or the ability to muster all based on keeping the game going longer.  There are multiple instances I've encountered where the AI should have been in a state beyond repair yet somehow pulls out a large fleet within a month.  It makes for a very boring cat and mouse game.  The upgrade/micromanagement systems are pretty tedious.,False,2026-05-17 09:56:21,english,25,I have it on gamepass for free. AI balancing is awful. Enemies spawning in fleets that they previously didn't have access to or the ability to muster all based on keeping the game going longer. There are multiple instances I've encountered where the AI should have been in a state beyond repair yet somehow pulls out a large fleet within a month. It makes for a very boring cat and mouse game. The upgrade micromanagement systems are pretty tedious.,english,I have it on gamepass for free. AI balancing is awful. Enemies spawning in fleets that they previously didn't have access to or the ability to muster all based on keeping the game going longer. There are multiple instances I've encountered where the AI should have been in a state beyond repair yet somehow pulls out a large fleet within a month. It makes for a very boring cat and mouse game. The upgrade micromanagement systems are pretty tedious.,0.097,0.806,0.097,0.0018,neutral,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stellaris,Strateji,"Ich Liebe Stellaris, 
ein großes Lob and Paradox das sie dieses Spiel rausgebracht haben und es weiter Updaten.
Ich habe schon 310Std. in dem Spiel und die Sachen die man dort machen kann ist einfach wunderbar. Das ist dass Einzigste Echtzeitstrategie Game das mich völlig zufrieden stellt.
Ich freue mich schon auf das Nächste Update.

Für neue Spieler ist es natürlich bisschen schwer, die ganze Spielmechanik gleich zu verstehen, aber trotzdem wenn man denn dreh raus hat ist es eigentlich ganz leicht.",True,2026-05-29 17:17:43,german,18631,"Ich Liebe Stellaris, ein großes Lob and Paradox das sie dieses Spiel rausgebracht haben und es weiter Updaten. Ich habe schon 310Std. in dem Spiel und die Sachen die man dort machen kann ist einfach wunderbar. Das ist dass Einzigste Echtzeitstrategie Game das mich völlig zufrieden stellt. Ich freue mich schon auf das Nächste Update. Für neue Spieler ist es natürlich bisschen schwer, die ganze Spielmechanik gleich zu verstehen, aber trotzdem wenn man denn dreh raus hat ist es eigentlich ganz leicht.",german,"I love Stellaris, kudos to Paradox for releasing this game and continuing to update it. I already have 310 hours. in the game and the things you can do there is just wonderful. This is the only real-time strategy game that completely satisfies me. I'm already looking forward to the next update. Of course, it's a bit difficult for new players to understand all the game mechanics right away, but once you get the hang of it, it's actually quite easy.",0.033,0.819,0.149,0.8882,positive,1,"['oynanabilirlik', 'destek_guncelleme']",oynanabilirlik|destek_guncelleme,2,0,0,0,0,1,0,1,0,0
