game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match,categories,categories_str,category_count,cat_performans,cat_teknik_sorun,cat_fiyat,cat_hikaye_icerik,cat_oynanabilirlik,cat_cok_oyunculu,cat_destek_guncelleme,cat_gorsel_ses,cat_diger
Stardew Valley,Simulasyon,太好玩了 感觉玩出腱鞘炎也无所谓了我不行了 啊啊啊啊啊啊啊啊啊啊啊星露谷全世界最好玩的游戏来了！！！！每天玩星露谷的两小时是我一天中最放松的五个小时！！,True,2026-05-19 16:38:55,schinese,7992,太好玩了 感觉玩出腱鞘炎也无所谓了我不行了 啊啊啊啊啊啊啊啊啊啊啊星露谷全世界最好玩的游戏来了 每天玩星露谷的两小时是我一天中最放松的五个小时,schinese,It’s so fun. I feel like it doesn’t matter if I get tenosynovitis. I can’t do it. Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh that the most fun game in the world is coming. The two hours I play Stardew Valley every day are the five most relaxing hours in my day.,0.0,0.706,0.294,0.9401,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,such a peak game to play while you pass time. Honestly theres so much to do it actually never ends but in a good way,True,2026-05-19 11:47:09,english,5799,such a peak game to play while you pass time. Honestly theres so much to do it actually never ends but in a good way,english,such a peak game to play while you pass time. Honestly theres so much to do it actually never ends but in a good way,0.0,0.745,0.255,0.7615,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"Gra jest świetna, straszny pożeracz czasu ale naprawdę były to bardzo przyjemnie spędzone godziny. Dodatkowo społeczność moderów sprawia, że można ten tytuł ogrywać na wiele sposobów. Zdecydowanie warto odwiedzić Stardew Valley i zostać chwilę dłużej.",True,2026-05-18 20:12:03,polish,33062,"Gra jest świetna, straszny pożeracz czasu ale naprawdę były to bardzo przyjemnie spędzone godziny. Dodatkowo społeczność moderów sprawia, że można ten tytuł ogrywać na wiele sposobów. Zdecydowanie warto odwiedzić Stardew Valley i zostać chwilę dłużej.",polish,"The game is great, a terrible time waster, but it was really a very pleasant time spent. Additionally, the modding community makes this title possible to play in many ways. It's definitely worth visiting Stardew Valley and staying a while longer.",0.038,0.65,0.312,0.9412,positive,1,"['fiyat', 'cok_oyunculu']",fiyat|cok_oyunculu,2,0,0,1,0,0,1,0,0,0
Stardew Valley,Simulasyon,"At first I did not enjoy this game, I thought of it as boring and slow paced (which it kinda is) but after around 20 hours (and speeding up the game with cheat engine) I actually enjoyed it, it grows on you after a while its like a 9/10 game. I'm gonna marry Haley or Penny.",True,2026-05-18 15:08:03,english,2679,"At first I did not enjoy this game, I thought of it as boring and slow paced (which it kinda is) but after around 20 hours (and speeding up the game with cheat engine) I actually enjoyed it, it grows on you after a while its like a 9 10 game. I'm gonna marry Haley or Penny.",english,"At first I did not enjoy this game, I thought of it as boring and slow paced (which it kinda is) but after around 20 hours (and speeding up the game with cheat engine) I actually enjoyed it, it grows on you after a while its like a 9 10 game. I'm gonna marry Haley or Penny.",0.111,0.774,0.115,0.304,positive,1,['performans'],performans,1,1,0,0,0,0,0,0,0,0
Stardew Valley,Simulasyon,"Um dos melhores jogos que eu já joguei, divertido, viciante, emocional. Não vou ser a primeira nem última review que vai elogiar esse jogo.
 Interessante que a parte ""principal"", ou seja, a plantação de verduras e frutas, é uma das partes que pode acabar sendo a menos interessante, eu gosto, mas coisas como as minas (meu xodó) e a pesca (que não é tão ruim quanto muitos dizem) acabam pegando minha atenção mais.
 A relação com os integrantes da vila Pelicanos é uma das partes principais do jogo, a maioria dos personagens são bem escritos e tem suas próprias personalidades e peculiaridades. Adoro o Harvey (meu marido no meu save principal), mas admito que ele não é tão interessante quanto outras opções de romance (não recomendo o romance com o Shane, melhor só como amigo).
 Em conclusão; ótimo jogo com gameplay divertida e histórias boas.",True,2026-05-18 12:35:23,brazilian,4239,"Um dos melhores jogos que eu já joguei, divertido, viciante, emocional. Não vou ser a primeira nem última review que vai elogiar esse jogo. Interessante que a parte ""principal"", ou seja, a plantação de verduras e frutas, é uma das partes que pode acabar sendo a menos interessante, eu gosto, mas coisas como as minas (meu xodó) e a pesca (que não é tão ruim quanto muitos dizem) acabam pegando minha atenção mais. A relação com os integrantes da vila Pelicanos é uma das partes principais do jogo, a maioria dos personagens são bem escritos e tem suas próprias personalidades e peculiaridades. Adoro o Harvey (meu marido no meu save principal), mas admito que ele não é tão interessante quanto outras opções de romance (não recomendo o romance com o Shane, melhor só como amigo). Em conclusão ótimo jogo com gameplay divertida e histórias boas.",brazilian,"One of the best games I've ever played, fun, addictive, emotional. I won't be the first or last review that praises this game. Interestingly, the ""main"" part, that is, the planting of vegetables and fruits, is one of the parts that may end up being the least interesting, I like it, but things like the mines (my favorite) and fishing (which isn't as bad as many say) end up catching my attention more. The relationship with the members of the Pelican village is one of the main parts of the game, most of the characters are well written and have their own personalities and peculiarities. I love Harvey (my husband in my main save), but I admit that he is not as interesting as other romance options (I don't recommend romance with Shane, better just as a friend). In conclusion, great game with fun gameplay and good stories.",0.055,0.61,0.335,0.9953,positive,1,"['hikaye_icerik', 'oynanabilirlik']",hikaye_icerik|oynanabilirlik,2,0,0,0,1,1,0,0,0,0
Stardew Valley,Simulasyon,"The feeling this game gave me when I played it for the first time is indescribable! I haven't had felt that amount of joy for so long... a missed feeling that was brought back to me by a game I had no idea I would be playing someday. 
10/10 , I bought it for two friends and recommended it to many others. can't wait for future updates!

If you are reading this comment before buying the game: Do it ! you'll never regret the decision <3",True,2026-05-17 18:49:08,english,31685,"The feeling this game gave me when I played it for the first time is indescribable! I haven't had felt that amount of joy for so long... a missed feeling that was brought back to me by a game I had no idea I would be playing someday. 10 10 , I bought it for two friends and recommended it to many others. can't wait for future updates! If you are reading this comment before buying the game Do it ! you'll never regret the decision 3",english,"The feeling this game gave me when I played it for the first time is indescribable! I haven't had felt that amount of joy for so long... a missed feeling that was brought back to me by a game I had no idea I would be playing someday. 10 10 , I bought it for two friends and recommended it to many others. can't wait for future updates! If you are reading this comment before buying the game Do it ! you'll never regret the decision 3",0.046,0.764,0.19,0.909,positive,1,['destek_guncelleme'],destek_guncelleme,1,0,0,0,0,0,0,1,0,0
Stardew Valley,Simulasyon,The ultimate cure for depression and the perfect co-op game for couples. There is no in-between. Easily one of the best and most comforting life-sims out there.,True,2026-05-17 17:58:35,english,11540,The ultimate cure for depression and the perfect co-op game for couples. There is no in-between. Easily one of the best and most comforting life-sims out there.,english,The ultimate cure for depression and the perfect co-op game for couples. There is no in-between. Easily one of the best and most comforting life-sims out there.,0.199,0.527,0.273,0.6068,positive,1,['cok_oyunculu'],cok_oyunculu,1,0,0,0,0,0,1,0,0,0
Stardew Valley,Simulasyon,"Günlük Rutin
1- Uyan
2- 09.00'a kadar tarla ve hayvanlar ile ilgilen
3- Kasabaya koş 
4- Herkes ile tek tek konuş ve sevdikleri şeylerden ver 
5- Çiftliğe geri dön
6- Yarım kalmış çiftlik işleri olduğunu bilerek yatağa yat ve günü bitir",True,2026-05-17 17:10:26,turkish,5694,Günlük Rutin 1- Uyan 2- 09.00'a kadar tarla ve hayvanlar ile ilgilen 3- Kasabaya koş 4- Herkes ile tek tek konuş ve sevdikleri şeylerden ver 5- Çiftliğe geri dön 6- Yarım kalmış çiftlik işleri olduğunu bilerek yatağa yat ve günü bitir,turkish,Daily Routine 1- Wake up 2- Take care of the field and animals until 09.00 3- Run to town 4- Talk to everyone one by one and give them things they like 5- Go back to the farm 6- Go to bed and finish the day knowing that there are unfinished farm chores,0.0,0.899,0.101,0.6908,positive,1,['destek_guncelleme'],destek_guncelleme,1,0,0,0,0,0,0,1,0,0
Stardew Valley,Simulasyon,easily my favorite game of all time with many more hours on other platforms. play with friends and mods for the ultimate gameplay (tractor mod ily). the developer is incredible and continues to give free updates to the game making every restart fresh and exciting:),True,2026-05-17 04:57:38,english,21232,easily my favorite game of all time with many more hours on other platforms. play with friends and mods for the ultimate gameplay (tractor mod ily). the developer is incredible and continues to give free updates to the game making every restart fresh and exciting ),english,easily my favorite game of all time with many more hours on other platforms. play with friends and mods for the ultimate gameplay (tractor mod ily). the developer is incredible and continues to give free updates to the game making every restart fresh and exciting ),0.0,0.612,0.388,0.9723,positive,1,"['oynanabilirlik', 'destek_guncelleme']",oynanabilirlik|destek_guncelleme,2,0,0,0,0,1,0,1,0,0
Stardew Valley,Simulasyon,"The gameplay took a minute to get to grips with, but is soooo engaging and enjoyable. I'd gone into it expecting a sort of terraria meets minecraft type of deal, but the lore is such an awesome surprise! Would 1000% recommend this game to others, I can't wait to play more.",True,2026-05-17 01:24:28,english,3895,"The gameplay took a minute to get to grips with, but is soooo engaging and enjoyable. I'd gone into it expecting a sort of terraria meets minecraft type of deal, but the lore is such an awesome surprise! Would 1000 recommend this game to others, I can't wait to play more.",english,"The gameplay took a minute to get to grips with, but is soooo engaging and enjoyable. I'd gone into it expecting a sort of terraria meets minecraft type of deal, but the lore is such an awesome surprise! Would 1000 recommend this game to others, I can't wait to play more.",0.038,0.678,0.283,0.9534,positive,1,"['hikaye_icerik', 'oynanabilirlik']",hikaye_icerik|oynanabilirlik,2,0,0,0,1,1,0,0,0,0
Stardew Valley,Simulasyon,"Лучший симулятор фермы и жизни далеко от цивилизации.
Атмосфера маленькой деревни, где каждый знает друг друга - очень приятная.
Для тех, кто хочет спокойной и неспешной фермерской жизни - рекомендуется.
10/10",True,2026-05-16 10:44:25,russian,2533,"Лучший симулятор фермы и жизни далеко от цивилизации. Атмосфера маленькой деревни, где каждый знает друг друга - очень приятная. Для тех, кто хочет спокойной и неспешной фермерской жизни - рекомендуется. 10 10",russian,The best simulator of farm and life far from civilization. The atmosphere of a small village where everyone knows each other is very pleasant. For those who want a quiet and leisurely farm life - recommended. 10 10,0.0,0.757,0.243,0.8718,positive,1,['gorsel_ses'],gorsel_ses,1,0,0,0,0,0,0,0,1,0
Stardew Valley,Simulasyon,"Играю в Стардью еще с далекого 2016 года, когда только появился порт на телефон, тогда я ее и купила. Погрузилась я в будни фермера на очень долгое время, ни разу не жалела покупку. А в прошлом году наконец-то у меня появился ноут и я смогла поиграть в СВ на нем, с модами и прочими плюшками версии для ПК. Вчера наконец получила все достижения, игра потрясающая! Жду с нетерпением 1.7 ))",True,2026-05-16 07:50:51,russian,3697,"Играю в Стардью еще с далекого 2016 года, когда только появился порт на телефон, тогда я ее и купила. Погрузилась я в будни фермера на очень долгое время, ни разу не жалела покупку. А в прошлом году наконец-то у меня появился ноут и я смогла поиграть в СВ на нем, с модами и прочими плюшками версии для ПК. Вчера наконец получила все достижения, игра потрясающая! Жду с нетерпением 1.7 ))",russian,"I’ve been playing Stardew since back in 2016, when the port to the phone just appeared, then I bought it. I immersed myself in the everyday life of a farmer for a very long time, and never once regretted the purchase. And last year I finally got a laptop and I was able to play SV on it, with mods and other goodies of the PC version. Yesterday I finally got all the achievements, the game is amazing! I'm looking forward to 1.7))",0.0,0.883,0.117,0.8582,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"I had this game originally on the switch and now I bought it for steam. This game is one that I always come back to, no matter how long it has been since I last played it. It perfectly encapsulates the vibes of the seasons through the environment, music, and festivals for each one.  There is so much to this game that allows for many replays. You can try out different farm types and designs, experience relationships with various characters and, if you're strong enough, abandon the small town vibes for the corporate Joja. If you're into perfecting games, this one has so much to collect and complete to eventually reach that perfection. One of the things that gives this game so much longevity is the ability to play it in small or long chunks. Sometimes I want to sit and play for a few hours, and sometimes I just want to play one in-game day when I have the time. It makes it easy to keep coming back to the game each day. I absolutely adore this game and would recommend it to anyone.",True,2026-05-16 04:15:10,english,465,"I had this game originally on the switch and now I bought it for steam. This game is one that I always come back to, no matter how long it has been since I last played it. It perfectly encapsulates the vibes of the seasons through the environment, music, and festivals for each one. There is so much to this game that allows for many replays. You can try out different farm types and designs, experience relationships with various characters and, if you're strong enough, abandon the small town vibes for the corporate Joja. If you're into perfecting games, this one has so much to collect and complete to eventually reach that perfection. One of the things that gives this game so much longevity is the ability to play it in small or long chunks. Sometimes I want to sit and play for a few hours, and sometimes I just want to play one in-game day when I have the time. It makes it easy to keep coming back to the game each day. I absolutely adore this game and would recommend it to anyone.",english,"I had this game originally on the switch and now I bought it for steam. This game is one that I always come back to, no matter how long it has been since I last played it. It perfectly encapsulates the vibes of the seasons through the environment, music, and festivals for each one. There is so much to this game that allows for many replays. You can try out different farm types and designs, experience relationships with various characters and, if you're strong enough, abandon the small town vibes for the corporate Joja. If you're into perfecting games, this one has so much to collect and complete to eventually reach that perfection. One of the things that gives this game so much longevity is the ability to play it in small or long chunks. Sometimes I want to sit and play for a few hours, and sometimes I just want to play one in-game day when I have the time. It makes it easy to keep coming back to the game each day. I absolutely adore this game and would recommend it to anyone.",0.019,0.785,0.197,0.9871,positive,1,"['hikaye_icerik', 'gorsel_ses']",hikaye_icerik|gorsel_ses,2,0,0,0,1,0,0,0,1,0
Stardew Valley,Simulasyon,"Definitivamente es un juego maravilloso, es casi adictivo y es extremadamente divertido conseguir todos los logros, logré coronarlo junto a mi novio y nunca me había divertido tanto. La historia de cada NPC, la música, la estética, la historia. Todo esta muy bien construido 10/10",True,2026-05-16 03:31:35,spanish,10206,"Definitivamente es un juego maravilloso, es casi adictivo y es extremadamente divertido conseguir todos los logros, logré coronarlo junto a mi novio y nunca me había divertido tanto. La historia de cada NPC, la música, la estética, la historia. Todo esta muy bien construido 10 10",spanish,"It is definitely a wonderful game, it is almost addictive and it is extremely fun to get all the achievements, I managed to complete it with my boyfriend and I have never had so much fun. The history of each NPC, the music, the aesthetics, the story. Everything is very well built 10 10",0.0,0.754,0.246,0.9429,positive,1,"['hikaye_icerik', 'oynanabilirlik', 'gorsel_ses']",hikaye_icerik|oynanabilirlik|gorsel_ses,3,0,0,0,1,1,0,0,1,0
Stardew Valley,Simulasyon,"After only 2.7 hours in Stardew Valley, I’ve already spent most of my time fishing like my life depends on it, planted a few crops, met some weirdly lovable villagers, and somehow lost track of time completely.
This game is dangerously relaxing and honestly way too addictive already. Absolutely loving it so far.",True,2026-05-16 01:11:58,english,2937,"After only 2.7 hours in Stardew Valley, I ve already spent most of my time fishing like my life depends on it, planted a few crops, met some weirdly lovable villagers, and somehow lost track of time completely. This game is dangerously relaxing and honestly way too addictive already. Absolutely loving it so far.",english,"After only 2.7 hours in Stardew Valley, I ve already spent most of my time fishing like my life depends on it, planted a few crops, met some weirdly lovable villagers, and somehow lost track of time completely. This game is dangerously relaxing and honestly way too addictive already. Absolutely loving it so far.",0.107,0.653,0.24,0.8858,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,这个游戏比较上头，玩起来就忘了时间，能缓解现实读研的压力,True,2026-05-15 14:13:00,schinese,7004,这个游戏比较上头 玩起来就忘了时间 能缓解现实读研的压力,schinese,This game is quite popular. You will lose track of time when you play it. It can relieve the pressure of studying for graduate school in real life.,0.137,0.641,0.223,0.4754,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"Hermoso juego que demuestra lo increíble que son los indie, recomendadicimo.",True,2026-05-14 23:33:28,spanish,1764,"Hermoso juego que demuestra lo increíble que son los indie, recomendadicimo.",spanish,"Beautiful game that shows how incredible indies are, highly recommended.",0.0,0.572,0.428,0.7178,positive,1,['gorsel_ses'],gorsel_ses,1,0,0,0,0,0,0,0,1,0
Stardew Valley,Simulasyon,A super cozy farm and relationship management RPG with several unique features and systems. Stardew Valley truly is the blueprint for cozy RPGs and every update brings more incredible features.,True,2026-05-14 17:49:45,english,7307,A super cozy farm and relationship management RPG with several unique features and systems. Stardew Valley truly is the blueprint for cozy RPGs and every update brings more incredible features.,english,A super cozy farm and relationship management RPG with several unique features and systems. Stardew Valley truly is the blueprint for cozy RPGs and every update brings more incredible features.,0.0,0.805,0.195,0.7783,positive,1,['destek_guncelleme'],destek_guncelleme,1,0,0,0,0,0,0,1,0,0
Stardew Valley,Simulasyon,"literally OBSESSED WITH THIS GAME yummmm, so fun to play with friends and lowk so fun to play alone, sebastian is so YUMMY i love all the marriage candidates except for CLINT and PLEASE make rasmodius a marriage candidate!!! nah but fr love the game so much i mean... i literally have more than a thousand hours on it lolz :))",True,2026-05-14 12:39:08,english,92391,"literally OBSESSED WITH THIS GAME yummmm, so fun to play with friends and lowk so fun to play alone, sebastian is so YUMMY i love all the marriage candidates except for CLINT and PLEASE make rasmodius a marriage candidate!!! nah but fr love the game so much i mean... i literally have more than a thousand hours on it lolz ))",english,"literally OBSESSED WITH THIS GAME yummmm, so fun to play with friends and lowk so fun to play alone, sebastian is so YUMMY i love all the marriage candidates except for CLINT and PLEASE make rasmodius a marriage candidate!!! nah but fr love the game so much i mean... i literally have more than a thousand hours on it lolz ))",0.053,0.578,0.368,0.9802,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,"когда я в это играю, у меня в попе пробуждается какая то новая жизнь. возможно это глисты, возможно что то иное",True,2026-05-12 20:12:55,russian,271,"когда я в это играю, у меня в попе пробуждается какая то новая жизнь. возможно это глисты, возможно что то иное",russian,"When I play this, some new life awakens in my butt. maybe it's worms, maybe it's something else",0.0,0.876,0.124,0.34,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"Got it about 2 weeks after release and I loved it but couldn't play much of it at the time cos of overwatch and teenage school years, but after owning it in every platform I have, I can confidently say that this is my favourite sim game. do yourself a favour if you like relaxing experiences, anyway you already know this is a masterpiece.",True,2026-05-12 01:41:45,english,5307,"Got it about 2 weeks after release and I loved it but couldn't play much of it at the time cos of overwatch and teenage school years, but after owning it in every platform I have, I can confidently say that this is my favourite sim game. do yourself a favour if you like relaxing experiences, anyway you already know this is a masterpiece.",english,"Got it about 2 weeks after release and I loved it but couldn't play much of it at the time cos of overwatch and teenage school years, but after owning it in every platform I have, I can confidently say that this is my favourite sim game. do yourself a favour if you like relaxing experiences, anyway you already know this is a masterpiece.",0.031,0.685,0.284,0.9723,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"El Indie por excelencia, el cozzy game desde la cuna, además le enseñe a jugar a mi esposa y ahora los dos viciamos, juegazo",True,2026-05-10 15:32:55,latam,7622,"El Indie por excelencia, el cozzy game desde la cuna, además le enseñe a jugar a mi esposa y ahora los dos viciamos, juegazo",latam,"The Indie par excellence, the cozzy game from the cradle, I also taught my wife how to play and now we are both addicted, great game",0.0,0.685,0.315,0.891,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"This is my all time favorite game due to the variety it gives of things to do while playing.  All the goals are easily obtainable but not too easy, the scenery and ambient noise are relaxing and you could play forever due to it's how it is set up.  The things i feel it could add is an elevator in the Skull Caverns if only because I would love to see how far I could get, oodles of challenges on the post in front of the mayors office because I can never have too many, more variety of the ocean, river and lake fish, recipes are always good to add on to, crops and animals basically lots more to collect while playing.  Thank you so much for making this game it really has helped in a time of need.",True,2026-05-10 14:25:12,english,37850,"This is my all time favorite game due to the variety it gives of things to do while playing. All the goals are easily obtainable but not too easy, the scenery and ambient noise are relaxing and you could play forever due to it's how it is set up. The things i feel it could add is an elevator in the Skull Caverns if only because I would love to see how far I could get, oodles of challenges on the post in front of the mayors office because I can never have too many, more variety of the ocean, river and lake fish, recipes are always good to add on to, crops and animals basically lots more to collect while playing. Thank you so much for making this game it really has helped in a time of need.",english,"This is my all time favorite game due to the variety it gives of things to do while playing. All the goals are easily obtainable but not too easy, the scenery and ambient noise are relaxing and you could play forever due to it's how it is set up. The things i feel it could add is an elevator in the Skull Caverns if only because I would love to see how far I could get, oodles of challenges on the post in front of the mayors office because I can never have too many, more variety of the ocean, river and lake fish, recipes are always good to add on to, crops and animals basically lots more to collect while playing. Thank you so much for making this game it really has helped in a time of need.",0.019,0.799,0.181,0.9748,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,太好玩了，终于有个能让我个讨厌用电脑玩游戏的人每天下班都必打开电脑的游戏了,True,2026-05-09 18:03:25,schinese,5169,太好玩了 终于有个能让我个讨厌用电脑玩游戏的人每天下班都必打开电脑的游戏了,schinese,"It’s so fun. Finally, I have a game that makes me, who hates playing games on the computer, have to turn on my computer every day after get off work.",0.082,0.765,0.153,0.3597,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,"ns上玩过一遍，pc上又陪朋友玩一遍，不一样的游戏体验，但是一样的好玩。
（什么时候出ntr系统阿????我真的很想牛老黑）",True,2026-05-15 09:45:12,schinese,11494,ns上玩过一遍 pc上又陪朋友玩一遍 不一样的游戏体验 但是一样的好玩 什么时候出ntr系统阿????我真的很想牛老黑,schinese,I played it once on ns and again on pc with my friends. It’s a different gaming experience but the same fun. When will the ntr system be released???? I really miss Niu Laohei.,0.056,0.723,0.221,0.7796,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Stardew Valley,Simulasyon,10/10 will forever recommend Stardew Valley. This game holds a special place in my heart and is in my top 5 favorite games to play <3,True,2026-06-07 16:20:37,english,2473,10 10 will forever recommend Stardew Valley. This game holds a special place in my heart and is in my top 5 favorite games to play 3,english,10 10 will forever recommend Stardew Valley. This game holds a special place in my heart and is in my top 5 favorite games to play 3,0.0,0.559,0.441,0.9393,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,人生要是星露谷就好了，随时可以到达的海边，送礼物就能获得真挚的友谊，撒下种子就能长出作物，倒在矿洞里也只是丢几样东西，失败了永远有重来的机会。今天来不及有明天，今年来不及有明年。种地砍树采集怎么过都是充实的一天，就算什么都不干，评级时也只是说希望我开心。,True,2026-06-04 09:31:04,schinese,14760,人生要是星露谷就好了 随时可以到达的海边 送礼物就能获得真挚的友谊 撒下种子就能长出作物 倒在矿洞里也只是丢几样东西 失败了永远有重来的机会 今天来不及有明天 今年来不及有明年 种地砍树采集怎么过都是充实的一天 就算什么都不干 评级时也只是说希望我开心,schinese,"It would be great if life was like Stardew Valley. The seaside can be reached at any time. You can get true friendship by giving gifts. Crops will grow if you sow seeds. If you dump them in the mine, you will just throw away a few things. If you fail, there will always be a chance to try again. There is no time for tomorrow today. There is no time for next year this year. No matter how you spend it, it will be a fulfilling day. Even if you do nothing, you just say that you hope I am happy when you rate.",0.091,0.715,0.194,0.9205,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,相当美妙的游戏，玩了小半年，历经和三个人一起游玩，如今都已烟消云散，只剩下失物招领柜和角落里的联机小屋证明这里曾经热闹过。现如今只剩下我一人独自继续游玩了,True,2026-06-02 16:37:21,schinese,7312,相当美妙的游戏 玩了小半年 历经和三个人一起游玩 如今都已烟消云散 只剩下失物招领柜和角落里的联机小屋证明这里曾经热闹过 现如今只剩下我一人独自继续游玩了,schinese,It's a wonderful game. I've been playing it for half a year. I played it with three people. Now it's all gone. Only the lost and found cabinet and the online cabin in the corner are left to prove that this place was once bustling. Now I'm the only one left to continue playing alone.,0.068,0.778,0.154,0.6597,positive,1,['cok_oyunculu'],cok_oyunculu,1,0,0,0,0,0,1,0,0,0
Stardew Valley,Simulasyon,"After playing many hours, in Pc, smartphone and even on xna Linux r36s, This games is so good in vanilla but special with mods, it's so easy get overwhelmed 1st times but with time you find what suits better for you at first.",True,2026-06-01 06:57:34,portuguese,14627,"After playing many hours, in Pc, smartphone and even on xna Linux r36s, This games is so good in vanilla but special with mods, it's so easy get overwhelmed 1st times but with time you find what suits better for you at first.",portuguese,"After playing many hours, in Pc, smartphone and even on xna Linux r36s, This games is so good in vanilla but special with mods, it's so easy get overwhelmed 1st times but with time you find what suits better for you at first.",0.0,0.673,0.327,0.9515,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,I barely have 8 hours in this game and I absolutely love it! (Feels better when you play with your friend),True,2026-05-31 18:20:07,english,2898,I barely have 8 hours in this game and I absolutely love it! (Feels better when you play with your friend),english,I barely have 8 hours in this game and I absolutely love it! (Feels better when you play with your friend),0.0,0.561,0.439,0.9229,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Stardew Valley,Simulasyon,"Es un juego hecho con cariño para una experiencia que pretende ser relajada aunque la duración de los días y el impacto de la noche puede estropear un poco esa relajación, sin duda hay que ser positivo con el producto, la cuestión es que si bien es cierto que es bueno por falta de fallos y sobrada originalidad no me atrevería a considerarlo maravilloso, de hecho me sorprende su valoración general, considero que es un juego para disfrutar tranquilamente y sin prisas, de otro modo posiblemente la experiencia sea un poco mas agria.",True,2026-05-22 19:49:21,spanish,1356,"Es un juego hecho con cariño para una experiencia que pretende ser relajada aunque la duración de los días y el impacto de la noche puede estropear un poco esa relajación, sin duda hay que ser positivo con el producto, la cuestión es que si bien es cierto que es bueno por falta de fallos y sobrada originalidad no me atrevería a considerarlo maravilloso, de hecho me sorprende su valoración general, considero que es un juego para disfrutar tranquilamente y sin prisas, de otro modo posiblemente la experiencia sea un poco mas agria.",spanish,"It is a game made with love for an experience that is intended to be relaxed, although the length of the days and the impact of the night can spoil that relaxation a bit, without a doubt you have to be positive with the product, the point is that although it is true that it is good due to the lack of bugs and plenty of originality, I would not dare to consider it wonderful, in fact I am surprised by its general rating, I consider that it is a game to enjoy calmly and without rushing, otherwise the experience may possibly be a little more sour.",0.018,0.727,0.255,0.9834,positive,1,['teknik_sorun'],teknik_sorun,1,0,1,0,0,0,0,0,0,0
Stardew Valley,Simulasyon,"Nice dating sim, the farming minigame is okay too I guess...",True,2026-05-19 12:32:01,english,3621,"Nice dating sim, the farming minigame is okay too I guess...",english,"Nice dating sim, the farming minigame is okay too I guess...",0.0,0.657,0.343,0.5719,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
