game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
Titanfall 2,FPS,"Es una juegazooo en todo sentido, no flaquea en ningún momento, los diálogos son divertidos y la ia es muy buena, incluso en normal se torna difícil en varios momentos, el tema del parkour y de buscar la salida me parece un puntazo, hsy mucha variedad de arma y explosiónes y acción por todos lados, lo nejor que jugue hasta ahora en el género, le tenia ganas hace mucho. Por fin pude jugarlo",True,2026-05-21 12:19:54,latam,449,"Es una juegazooo en todo sentido, no flaquea en ningún momento, los diálogos son divertidos y la ia es muy buena, incluso en normal se torna difícil en varios momentos, el tema del parkour y de buscar la salida me parece un puntazo, hsy mucha variedad de arma y explosiónes y acción por todos lados, lo nejor que jugue hasta ahora en el género, le tenia ganas hace mucho. Por fin pude jugarlo",latam,"It's a great game in every sense, it doesn't falter at any point, the dialogues are fun and the AI ​​is very good, even in normal it becomes difficult at several moments, the theme of parkour and looking for the exit seems like a hoot to me, there's a lot of variety of weapons and explosions and action everywhere, the best thing I've played so far in the genre, I've been wanting it for a long time. I finally got to play it",0.053,0.729,0.218,0.9493,positive,1
Titanfall 2,FPS,"Surprisingly smooth experience even at high settings, i literally got used to games being choppy, having low frame rate or having lag spikes, but i never had an issue here despite having the game installed on HDD. There is one issue with game being on HDD tho (at least i believe that's the cause) - the sound in multiplayer. So the textures and models load just fine but the audio? Terrible, for some reason it just randomly pauses the speech for like 10 seconds and then randomly continues or sometimes doesn't continue at all",True,2026-06-08 10:19:00,polish,638,"Surprisingly smooth experience even at high settings, i literally got used to games being choppy, having low frame rate or having lag spikes, but i never had an issue here despite having the game installed on HDD. There is one issue with game being on HDD tho (at least i believe that's the cause) - the sound in multiplayer. So the textures and models load just fine but the audio? Terrible, for some reason it just randomly pauses the speech for like 10 seconds and then randomly continues or sometimes doesn't continue at all",polish,"Surprisingly smooth experience even at high settings, i literally got used to games being choppy, having low frame rate or having lag spikes, but i never had an issue here despite having the game installed on HDD. There is one issue with game being on HDD tho (at least i believe that's the cause) - the sound in multiplayer. So the textures and models load just fine but the audio? Terrible, for some reason it just randomly pauses the speech for like 10 seconds and then randomly continues or sometimes doesn't continue at all",0.072,0.859,0.069,-0.09,negative,0
Titanfall 2,FPS,确实好玩，但属实没想到剧情居然7个小时左右就没了。。。啊啊啊！,True,2026-06-08 10:06:47,schinese,439,确实好玩 但属实没想到剧情居然7个小时左右就没了 啊啊啊,schinese,"It's really fun, but I didn't expect that the plot would end in about 7 hours. Ahhhhhh",0.0,0.874,0.126,0.3174,positive,1
Titanfall 2,FPS,没游戏玩了可以玩，专治电子阳痿，很爽节奏很快。,True,2026-06-08 07:52:56,schinese,340,没游戏玩了可以玩 专治电子阳痿 很爽节奏很快,schinese,"If you don’t have any games to play, you can play it. It specializes in treating electronic impotence. It’s very enjoyable and fast-paced.",0.0,0.714,0.286,0.7902,positive,1
Titanfall 2,FPS,absoulte great game with good story line sad that EA mde bulender when relesing it but the game good you should try the game it is hidden gem runs on low end pc to,True,2026-06-08 05:46:44,english,1384,absoulte great game with good story line sad that EA mde bulender when relesing it but the game good you should try the game it is hidden gem runs on low end pc to,english,absoulte great game with good story line sad that EA mde bulender when relesing it but the game good you should try the game it is hidden gem runs on low end pc to,0.112,0.69,0.199,0.5647,positive,1
Titanfall 2,FPS,"Отличная, очень интересная и очень короткая кампания - с удовольствием прошёл",True,2026-06-08 01:13:00,russian,1120,"Отличная, очень интересная и очень короткая кампания - с удовольствием прошёл",russian,"Excellent, very interesting and very short campaign - I enjoyed it",0.0,0.445,0.555,0.8748,positive,1
Titanfall 2,FPS,"Multiplayer is kinda sweaty, but it's still fun. Get it on sale.",True,2026-06-08 00:25:48,english,5198,"Multiplayer is kinda sweaty, but it's still fun. Get it on sale.",english,"Multiplayer is kinda sweaty, but it's still fun. Get it on sale.",0.0,0.712,0.288,0.6652,positive,1
Titanfall 2,FPS,"Uno de mis juegos favoritos, me encanta todo, de verdad juegazo histórico.
Apex Legens es un gran spin offf pero quiero TITANFALL 3. RESPAWN.",True,2026-06-07 22:38:14,spanish,464,"Uno de mis juegos favoritos, me encanta todo, de verdad juegazo histórico. Apex Legens es un gran spin offf pero quiero TITANFALL 3. RESPAWN.",spanish,"One of my favorite games, I love everything about it, a truly great historical game. Apex Legens is a great spin off but I want TITANFALL 3. RESPAWN.",0.0,0.627,0.373,0.8779,positive,1
Titanfall 2,FPS,"Probably the best game of all time (hundreds of hours on EA client), WE WANT TITANFALL 3 GRAAAAAAAH",True,2026-06-07 21:46:27,english,529,"Probably the best game of all time (hundreds of hours on EA client), WE WANT TITANFALL 3 GRAAAAAAAH",english,"Probably the best game of all time (hundreds of hours on EA client), WE WANT TITANFALL 3 GRAAAAAAAH",0.0,0.72,0.28,0.7378,positive,1
Titanfall 2,FPS,"I'm playing the campaign on Easy for the story, and the collectibles, and I'm really enjoying it.  The game certainly doesn't feel 10 years old - recommended.",True,2026-06-07 21:22:54,english,331,"I'm playing the campaign on Easy for the story, and the collectibles, and I'm really enjoying it. The game certainly doesn't feel 10 years old - recommended.",english,"I'm playing the campaign on Easy for the story, and the collectibles, and I'm really enjoying it. The game certainly doesn't feel 10 years old - recommended.",0.0,0.636,0.364,0.8908,positive,1
Titanfall 2,FPS,大概在半年前趁打折买的这款游戏，但是因为ea的服务器没登进去，就一直在游戏库里放着吃灰。这几天无聊于是下回来了，游戏非常好玩，每个模式都有自己的特色，单人模式剧情很短但是非常更有张力，多人模式飞来飞去也很爽，更重要的是他舍得打折。可惜ea的服务器问题劝退了不少人，要不是无聊我也差点错过这个。总之游戏非常值得一玩。还有多人模式想匹配到人记得只勾选一个模式，比如消耗战，这样匹配的更快,True,2026-06-07 13:29:09,schinese,2275,大概在半年前趁打折买的这款游戏 但是因为ea的服务器没登进去 就一直在游戏库里放着吃灰 这几天无聊于是下回来了 游戏非常好玩 每个模式都有自己的特色 单人模式剧情很短但是非常更有张力 多人模式飞来飞去也很爽 更重要的是他舍得打折 可惜ea的服务器问题劝退了不少人 要不是无聊我也差点错过这个 总之游戏非常值得一玩 还有多人模式想匹配到人记得只勾选一个模式 比如消耗战 这样匹配的更快,schinese,"I bought this game at a discount about half a year ago, but because I couldn't log into EA's server, it has been sitting in the game library gathering dust. I've been bored for the past few days, so I came back next time. The game is very fun. Each mode has its own characteristics. The single-player mode has a short story but is very tense. The multiplayer mode is also very fun to fly around. More importantly, he is willing to give a discount. It's a pity that EA's server problems have persuaded many people to quit. If not for boredom, I almost missed this game. Overall, the game is very worth playing. There is also a multiplayer mode. Remember to only check one mode if you want to match it. For example, in a war of attrition, matching will be faster.",0.117,0.753,0.13,0.3001,positive,1
Titanfall 2,FPS,"언제 구입했는지 기억도 안날정도로 아득하다.
유튜브 영상으로만 보고 지나쳤는데, 한글패치로 인해 시작!",True,2026-06-07 11:26:55,koreana,26,"언제 구입했는지 기억도 안날정도로 아득하다. 유튜브 영상으로만 보고 지나쳤는데, 한글패치로 인해 시작!",koreana,"It's so distant that I don't even remember when I bought it. I only watched YouTube videos and passed by, but the Korean patch started it!",0.0,1.0,0.0,0.0,neutral,0
Titanfall 2,FPS,"10/10 campaign and multiplayer, literally the best movement mechanics in all of gaming",True,2026-06-07 11:25:07,english,568,"10 10 campaign and multiplayer, literally the best movement mechanics in all of gaming",english,"10 10 campaign and multiplayer, literally the best movement mechanics in all of gaming",0.0,0.756,0.244,0.6369,positive,1
Titanfall 2,FPS,"one of the best movements in gaming histor,  absolutely love ts its great",True,2026-06-07 11:21:40,czech,616,"one of the best movements in gaming histor, absolutely love ts its great",czech,"one of the best movements in gaming histor, absolutely love ts its great",0.0,0.439,0.561,0.9299,positive,1
Titanfall 2,FPS,不吃显卡性能，玩法多,True,2026-06-07 10:19:44,schinese,2119,不吃显卡性能 玩法多,schinese,There are many ways to play without compromising graphics card performance,0.0,0.806,0.194,0.34,positive,1
Titanfall 2,FPS,卧槽，机制太太太好玩了，机甲太太太帅了，BT  ε(┬┬﹏┬┬)3,True,2026-06-07 06:53:44,schinese,461,卧槽 机制太太太好玩了 机甲太太太帅了 BT ε( )3,schinese,"Damn, the mechanism is so fun. The mecha is so handsome. BT ε( )3",0.122,0.499,0.379,0.7689,positive,1
Titanfall 2,FPS,"Alto juegazo, la campaña más que hermosa, buenas animaciones de combate y jefes, buena jugabilidad y buenos controles, mejor si lo juegas con mando, que más se puede decir, te divertirás con este juegazo",True,2026-06-07 04:54:14,latam,878,"Alto juegazo, la campaña más que hermosa, buenas animaciones de combate y jefes, buena jugabilidad y buenos controles, mejor si lo juegas con mando, que más se puede decir, te divertirás con este juegazo",latam,"Great game, the campaign is more than beautiful, good combat animations and bosses, good gameplay and good controls, better if you play it with a controller, what else can be said, you will have fun with this great game",0.039,0.473,0.488,0.9809,positive,1
Titanfall 2,FPS,"it's a old one but still a great game, the movement is still amazing, the campaign is great and overall it's a good game.",True,2026-06-07 03:49:28,english,17157,"it's a old one but still a great game, the movement is still amazing, the campaign is great and overall it's a good game.",english,"it's a old one but still a great game, the movement is still amazing, the campaign is great and overall it's a good game.",0.0,0.496,0.504,0.9731,positive,1
Titanfall 2,FPS,优秀的打击手感和动作系统，就是多人模式被老资历炸飞了喵,True,2026-06-07 01:15:56,schinese,378,优秀的打击手感和动作系统 就是多人模式被老资历炸飞了喵,schinese,"Excellent combat feel and action system, but the multiplayer mode was blown away by my seniority.",0.094,0.776,0.13,0.1655,positive,1
Titanfall 2,FPS,"I have played over a hundred different FPS games with at least half of those being movement shooters, or movement adjacent shooters. This is simply the best one of them. The gunplay is phenomenal, the wall running, grappling hook, slides, everything about them feels great. 

In the sea of other movement shooters, Titanfall 2 separates itself by having the Titan mechanic. After obtaining enough kills, players are able to call down a Titan of their choice, granting them an immense healthpool and firepower at the expense of the incredible movement the players get by default. This mechanic rewards the Pilot's trade-off choice at the same time as it rewards the movement skills of non-Pilot players on the other team, as now they become annoying little flies that can prove to be lethal if you as the Titan's Pilot do not pay enough attention to swat them away.

This back and forth between being the slow moving fortress and a highly mobile tiny character who's capable of bringing down those fortresses is what makes the gameplay loop so unique and entertaining. As both roles have their upsides and downsides, you never feel like you don't have options. This game is a 9/10 experience, with the only thing bringing it down being imbalances between different Titan and weapon types.",True,2026-06-07 00:01:31,english,1194,"I have played over a hundred different FPS games with at least half of those being movement shooters, or movement adjacent shooters. This is simply the best one of them. The gunplay is phenomenal, the wall running, grappling hook, slides, everything about them feels great. In the sea of other movement shooters, Titanfall 2 separates itself by having the Titan mechanic. After obtaining enough kills, players are able to call down a Titan of their choice, granting them an immense healthpool and firepower at the expense of the incredible movement the players get by default. This mechanic rewards the Pilot's trade-off choice at the same time as it rewards the movement skills of non-Pilot players on the other team, as now they become annoying little flies that can prove to be lethal if you as the Titan's Pilot do not pay enough attention to swat them away. This back and forth between being the slow moving fortress and a highly mobile tiny character who's capable of bringing down those fortresses is what makes the gameplay loop so unique and entertaining. As both roles have their upsides and downsides, you never feel like you don't have options. This game is a 9 10 experience, with the only thing bringing it down being imbalances between different Titan and weapon types.",english,"I have played over a hundred different FPS games with at least half of those being movement shooters, or movement adjacent shooters. This is simply the best one of them. The gunplay is phenomenal, the wall running, grappling hook, slides, everything about them feels great. In the sea of other movement shooters, Titanfall 2 separates itself by having the Titan mechanic. After obtaining enough kills, players are able to call down a Titan of their choice, granting them an immense healthpool and firepower at the expense of the incredible movement the players get by default. This mechanic rewards the Pilot's trade-off choice at the same time as it rewards the movement skills of non-Pilot players on the other team, as now they become annoying little flies that can prove to be lethal if you as the Titan's Pilot do not pay enough attention to swat them away. This back and forth between being the slow moving fortress and a highly mobile tiny character who's capable of bringing down those fortresses is what makes the gameplay loop so unique and entertaining. As both roles have their upsides and downsides, you never feel like you don't have options. This game is a 9 10 experience, with the only thing bringing it down being imbalances between different Titan and weapon types.",0.043,0.848,0.109,0.9408,positive,1
Titanfall 2,FPS,"Summary:
Respawn Entertainment gives you the most advanced titan technology in its new, single player campaign & multiplayer experience. Combine & conquer with new titans & pilots, deadlier weapons, & customization and progression systems that help you and your titan flow as one unstoppable killing force.
-------------------------------
What is in the game:
This game comes with a linear single-player campaign that has 4 difficulties and also has collectibles you can find throughout. There is also a multiplayer deathmatch that I think might still be active; I didn't try it though.
-------------------------------
Thoughts:
*Review is based SOLELY on the campaign.
This game is really good; it has great gameplay and a really solid story. The story was really nice, but I feel like it could have been a little better with some more time to learn about characters, but of course that could hurt the gameplay, so it's probably better like how it is. I really liked BT and Jack, but I will say the villains weren't that interesting, and I wish I learned more about who the IMC are. Maybe it's explained in the first game, though. This was one of the better campaigns I have played, and it was just really cool, especially if you like big badass robots, so I would 100% recommend playing this campaign at some point.
-------------------------------
Mid PC Optimization:
Ran 60 fps at max settings 99% of the time; a few levels had small stutters or lower framerates looking at certain vistas, though.
-------------------------------
Time to Beat:
~6 Hours.
-------------------------------
Price:
☐ Buy it full
☑ Wait for sale
☐ Don't buy it
☐ Free
It's really good, but it's now 10 years old and has a pretty short runtime if you are playing just the campaign, so I would wait for a sale.
-------------------------------
Graphics:
☑ Amazing
☐ Good
☐ Average
☐ Bad
☐ Awful
This game has visually aged amazingly; it has really good fidelity and a really strong art direction. Everything in this game is so vibrant; it's a treat to look at. The sci-fi style in this game is awesome with a lot of robots and stuff, but the game also has a lot of nature at the same time.
-------------------------------
Gameplay:
☑ Very Fun
☐ Fun
☐ Meh
☐ Bad
☐ Awful
This game has really satisfying movement and combat; it's got very nice-feeling parkour with wall running and stuff. The guns all feel pretty good too, with a lot of variation between guns that is probably more prominent in the multiplayer. The titan gameplay is also really fun and impactful-feeling. I like the choices in loadouts you get. The gameplay consists of going to objectives while killing enemies like most FPS games of this style. Each level feels unique, and there are a lot of memorable moments in the levels. It's hard to say anything bad about it; it's just really solid.
-------------------------------
Music:
☐ Amazing
☑ Good
☐ Average
☐ Bad
☐ Terrible
☐ None
It was pretty good, but I am not going to lie, it didn't stand out too much 90% of the game.
-------------------------------
Bugs:
☑ None that ive seen
☐ Not impactful
☐ Negatively affects gameplay
Don't remember seeing any.
-------------------------------
Side-Notes:
None.",True,2026-06-06 23:59:33,english,433,"Summary Respawn Entertainment gives you the most advanced titan technology in its new, single player campaign multiplayer experience. Combine conquer with new titans pilots, deadlier weapons, customization and progression systems that help you and your titan flow as one unstoppable killing force. ------------------------------- What is in the game This game comes with a linear single-player campaign that has 4 difficulties and also has collectibles you can find throughout. There is also a multiplayer deathmatch that I think might still be active I didn't try it though. ------------------------------- Thoughts Review is based SOLELY on the campaign. This game is really good it has great gameplay and a really solid story. The story was really nice, but I feel like it could have been a little better with some more time to learn about characters, but of course that could hurt the gameplay, so it's probably better like how it is. I really liked BT and Jack, but I will say the villains weren't that interesting, and I wish I learned more about who the IMC are. Maybe it's explained in the first game, though. This was one of the better campaigns I have played, and it was just really cool, especially if you like big badass robots, so I would 100 recommend playing this campaign at some point. ------------------------------- Mid PC Optimization Ran 60 fps at max settings 99 of the time a few levels had small stutters or lower framerates looking at certain vistas, though. ------------------------------- Time to Beat 6 Hours. ------------------------------- Price Buy it full Wait for sale Don't buy it Free It's really good, but it's now 10 years old and has a pretty short runtime if you are playing just the campaign, so I would wait for a sale. ------------------------------- Graphics Amazing Good Average Bad Awful This game has visually aged amazingly it has really good fidelity and a really strong art direction. Everything in this game is so vibrant it's a treat to look at. The sci-fi style in this game is awesome with a lot of robots and stuff, but the game also has a lot of nature at the same time. ------------------------------- Gameplay Very Fun Fun Meh Bad Awful This game has really satisfying movement and combat it's got very nice-feeling parkour with wall running and stuff. The guns all feel pretty good too, with a lot of variation between guns that is probably more prominent in the multiplayer. The titan gameplay is also really fun and impactful-feeling. I like the choices in loadouts you get. The gameplay consists of going to objectives while killing enemies like most FPS games of this style. Each level feels unique, and there are a lot of memorable moments in the levels. It's hard to say anything bad about it it's just really solid. ------------------------------- Music Amazing Good Average Bad Terrible None It was pretty good, but I am not going to lie, it didn't stand out too much 90 of the game. ------------------------------- Bugs None that ive seen Not impactful Negatively affects gameplay Don't remember seeing any. ------------------------------- Side-Notes None.",english,"Summary Respawn Entertainment gives you the most advanced titan technology in its new, single player campaign multiplayer experience. Combine conquer with new titans pilots, deadlier weapons, customization and progression systems that help you and your titan flow as one unstoppable killing force. ------------------------------- What is in the game This game comes with a linear single-player campaign that has 4 difficulties and also has collectibles you can find throughout. There is also a multiplayer deathmatch that I think might still be active I didn't try it though. ------------------------------- Thoughts Review is based SOLELY on the campaign. This game is really good it has great gameplay and a really solid story. The story was really nice, but I feel like it could have been a little better with some more time to learn about characters, but of course that could hurt the gameplay, so it's probably better like how it is. I really liked BT and Jack, but I will say the villains weren't that interesting, and I wish I learned more about who the IMC are. Maybe it's explained in the first game, though. This was one of the better campaigns I have played, and it was just really cool, especially if you like big badass robots, so I would 100 recommend playing this campaign at some point. ------------------------------- Mid PC Optimization Ran 60 fps at max settings 99 of the time a few levels had small stutters or lower framerates looking at certain vistas, though. ------------------------------- Time to Beat 6 Hours. ------------------------------- Price Buy it full Wait for sale Don't buy it Free It's really good, but it's now 10 years old and has a pretty short runtime if you are playing just the campaign, so I would wait for a sale. ------------------------------- Graphics Amazing Good Average Bad Awful This game has visually aged amazingly it has really good fidelity and a really strong art direction. Everything in this game is so vibrant it's a treat to look at. The sci-fi style in this game is awesome with a lot of robots and stuff, but the game also has a lot of nature at the same time. ------------------------------- Gameplay Very Fun Fun Meh Bad Awful This game has really satisfying movement and combat it's got very nice-feeling parkour with wall running and stuff. The guns all feel pretty good too, with a lot of variation between guns that is probably more prominent in the multiplayer. The titan gameplay is also really fun and impactful-feeling. I like the choices in loadouts you get. The gameplay consists of going to objectives while killing enemies like most FPS games of this style. Each level feels unique, and there are a lot of memorable moments in the levels. It's hard to say anything bad about it it's just really solid. ------------------------------- Music Amazing Good Average Bad Terrible None It was pretty good, but I am not going to lie, it didn't stand out too much 90 of the game. ------------------------------- Bugs None that ive seen Not impactful Negatively affects gameplay Don't remember seeing any. ------------------------------- Side-Notes None.",0.118,0.646,0.236,0.9978,positive,1
Titanfall 2,FPS,"Great campaign, fun all the way through. It took about 6 hours to complete. You can see where Apex Legends got some inspiration. The pacing stays strong throughout, and it never feels like a slog.",True,2026-06-06 22:10:11,english,358,"Great campaign, fun all the way through. It took about 6 hours to complete. You can see where Apex Legends got some inspiration. The pacing stays strong throughout, and it never feels like a slog.",english,"Great campaign, fun all the way through. It took about 6 hours to complete. You can see where Apex Legends got some inspiration. The pacing stays strong throughout, and it never feels like a slog.",0.046,0.649,0.305,0.9184,positive,1
Titanfall 2,FPS,Peak campaign. BT my GOAT <3 the game is best experienced on high dosage of adderall and caffeine while gooning.,True,2026-06-06 21:27:41,english,317,Peak campaign. BT my GOAT 3 the game is best experienced on high dosage of adderall and caffeine while gooning.,english,Peak campaign. BT my GOAT 3 the game is best experienced on high dosage of adderall and caffeine while gooning.,0.0,0.819,0.181,0.6369,positive,1
Titanfall 2,FPS,"amazing game thats still fun, shame idiots at respawn wont make titanfall 3 cuz they are trying to milk ape sex legends cow until it bleeds",True,2026-06-06 17:28:07,english,806,"amazing game thats still fun, shame idiots at respawn wont make titanfall 3 cuz they are trying to milk ape sex legends cow until it bleeds",english,"amazing game thats still fun, shame idiots at respawn wont make titanfall 3 cuz they are trying to milk ape sex legends cow until it bleeds",0.093,0.693,0.214,0.6124,positive,1
Titanfall 2,FPS,"作为一个十年前的游戏，很多东西放到如今也很惊艳：泰坦大战、时空切换、优秀的战斗系统、丝滑的跑酷；模拟幻影这个跑酷指引也真的是天才的设计。名场面和名梗都很出圈。

剧情模式优秀，体量大概在7、8小时，质量过关、节奏顺畅、保存点密、分段式指引、方便的收集等优点适合各类玩家游玩。

弯弯配音水平太差了，各个npc的情绪配不出来，声音也很机车。但BT配的很不错，没有什么情绪的电子音，符合我对一台智能机甲又呆又萌的想象，“协议三：保护铁驭”这七个字也让人感动。

说起来，能将pilot（驾驶员）翻译成“铁驭”，更是顶级。品味文字里“驾驭钢铁之人”，闭上眼就能想象到在机甲内部里，那个临危受命、冲破万难的英雄形象。

拥有一台陪你出生入死、在危机关头拼死保你性命的机甲，是多少孩子的梦想。我想起来小时候看的《铁甲钢拳》，老爸带着儿子用一台表演型机器人打赢了无敌的战斗机器人。

十年前的游戏，现在看有些设计也确实太老了，bug也多，操作设置改了半天也没生效。多人模式更是萌新噩梦，在pvp里被真正的铁驭当人机杀。",True,2026-06-06 12:21:52,schinese,1175,作为一个十年前的游戏 很多东西放到如今也很惊艳 泰坦大战 时空切换 优秀的战斗系统 丝滑的跑酷 模拟幻影这个跑酷指引也真的是天才的设计 名场面和名梗都很出圈 剧情模式优秀 体量大概在7 8小时 质量过关 节奏顺畅 保存点密 分段式指引 方便的收集等优点适合各类玩家游玩 弯弯配音水平太差了 各个npc的情绪配不出来 声音也很机车 但BT配的很不错 没有什么情绪的电子音 符合我对一台智能机甲又呆又萌的想象 协议三 保护铁驭 这七个字也让人感动 说起来 能将pilot 驾驶员 翻译成 铁驭 更是顶级 品味文字里 驾驭钢铁之人 闭上眼就能想象到在机甲内部里 那个临危受命 冲破万难的英雄形象 拥有一台陪你出生入死 在危机关头拼死保你性命的机甲 是多少孩子的梦想 我想起来小时候看的 铁甲钢拳 老爸带着儿子用一台表演型机器人打赢了无敌的战斗机器人 十年前的游戏 现在看有些设计也确实太老了 bug也多 操作设置改了半天也没生效 多人模式更是萌新噩梦 在pvp里被真正的铁驭当人机杀,schinese,"As a game ten years ago, many things are still amazing today. Titan war, time and space switching, excellent combat system, silky parkour, simulated phantom, this parkour guide is also really a genius design. The famous scenes and famous memes are outstanding. The story mode is excellent, the length is about 7-8 hours, the quality is acceptable, the rhythm is smooth, the save points are dense, the segmented guide, convenient collection and other advantages are suitable for all kinds of players. The level of Wanwan's dubbing is too poor. The emotions of each NPC cannot be matched. The voice is also very locomotive. But BT's music is very good. The electronic sound without any emotion is in line with my imagination of a smart mecha that is stupid and cute. Protocol 3: Protect the Pilot. These seven words are also touching. Speaking of it, it can translate pilot into ""Pilot"", which is top-notch. In the tasteful text, the man who controls the steel can imagine the image of the hero inside the mecha who takes orders in danger and overcomes all difficulties. Having a mecha that accompanies you through life and death and fights to save your life in times of crisis. It is the dream of many children. I remember watching Iron Fist when I was a child. My father and his son used a performance robot to defeat the invincible battle robot. It was a game ten years ago. Now I see that some of the designs are indeed too old and have many bugs. The operation settings have been changed for a long time and they have not taken effect. The multiplayer mode is even more of a nightmare for newbies. I was killed by a real pilot as a human-machine in PVP.",0.128,0.744,0.128,-0.62,negative,0
Titanfall 2,FPS,时空转换确实太爽了，2022年的游戏，26年才玩上，玩爽了，哈哈,True,2026-06-06 08:23:38,schinese,377,时空转换确实太爽了 2022年的游戏 26年才玩上 玩爽了 哈哈,schinese,"Time and space switching is really cool. It took me 26 years to play a game in 2022. It’s so fun to play it, haha.",0.0,0.573,0.427,0.9312,positive,1
Titanfall 2,FPS,游戏好玩，剧情流程较短，主要内容感觉还是在PVP上，虽然通关了但是现在不知道为什么打不开，EA我测你冯,True,2026-06-06 05:08:54,schinese,3227,游戏好玩 剧情流程较短 主要内容感觉还是在PVP上 虽然通关了但是现在不知道为什么打不开 EA我测你冯,schinese,"The game is fun, the story flow is short, and the main content seems to be on PVP. Although I have cleared the level, I don’t know why I can’t open it now. EA, I will test you Feng.",0.0,0.887,0.113,0.5719,positive,1
Titanfall 2,FPS,"es entretenido, si andas aburrido y quieres despejar, lo recomiendo, te divertias",True,2026-06-05 22:56:04,spanish,424,"es entretenido, si andas aburrido y quieres despejar, lo recomiendo, te divertias",spanish,"It's entertaining, if you're bored and want to relax, I recommend it, you'll have fun",0.088,0.375,0.537,0.8689,positive,1
Titanfall 2,FPS,"Amazing story, incredible fps mechanics for shooting and fluid movement. Absolute must play even if pvp is not of interest.",True,2026-06-05 20:03:52,english,499,"Amazing story, incredible fps mechanics for shooting and fluid movement. Absolute must play even if pvp is not of interest.",english,"Amazing story, incredible fps mechanics for shooting and fluid movement. Absolute must play even if pvp is not of interest.",0.097,0.662,0.241,0.5747,positive,1
Titanfall 2,FPS,"Absoluta obra de arte. La historia es un 10/10, te encariñas con tu titan por su carisma y aparente inosencia. Me acabo de completar el platino (ya habia jugado el juego, solo no en steam) y volveria a pasarme la historia sin duda. Valio cada centavo",True,2026-06-05 18:40:39,latam,1439,"Absoluta obra de arte. La historia es un 10 10, te encariñas con tu titan por su carisma y aparente inosencia. Me acabo de completar el platino (ya habia jugado el juego, solo no en steam) y volveria a pasarme la historia sin duda. Valio cada centavo",latam,"Absolute work of art. The story is a 10 10, you grow attached to your titan because of his charisma and apparent innocence. I just completed the platinum (I had already played the game, just not on Steam) and I would play the story again without a doubt. worth every penny",0.0,0.801,0.199,0.8559,positive,1
Titanfall 2,FPS,"titanfall 2  is a game with good story telling ,also it is different from the most part of the games out there, i didnt have any issue like lugging,fatal error etc,if you find it under 20 euro its a no brainer deal",True,2026-06-05 18:01:48,greek,463,"titanfall 2 is a game with good story telling ,also it is different from the most part of the games out there, i didnt have any issue like lugging,fatal error etc,if you find it under 20 euro its a no brainer deal",greek,"titanfall 2 is a game with good story telling ,also it is different from the most part of the games out there, i didnt have any issue like lugging,fatal error etc,if you find it under 20 euro its a no brainer deal",0.101,0.787,0.112,0.128,positive,1
Titanfall 2,FPS,Great story mode and I got the game for a great price. The movement is really good but lobbys can be sweaty,True,2026-06-05 17:25:03,english,836,Great story mode and I got the game for a great price. The movement is really good but lobbys can be sweaty,english,Great story mode and I got the game for a great price. The movement is really good but lobbys can be sweaty,0.0,0.725,0.275,0.7349,positive,1
Titanfall 2,FPS,"Un juego muy bueno, la campaña es bonita, pero la jugabilidad es OTRO NIVEL.
jueguenlo si les gusta correr y saltar y trepar y seguir saltando y disparar y saltar pero sobre todo saltar",True,2026-06-05 16:41:56,spanish,742,"Un juego muy bueno, la campaña es bonita, pero la jugabilidad es OTRO NIVEL. jueguenlo si les gusta correr y saltar y trepar y seguir saltando y disparar y saltar pero sobre todo saltar",spanish,"A very good game, the campaign is beautiful, but the gameplay is ANOTHER LEVEL. Play it if you like to run and jump and climb and keep jumping and shoot and jump but above all jump",0.069,0.689,0.242,0.778,positive,1
Titanfall 2,FPS,Is an amazing game may be hard to play online at first against experienced player but one you get better at the game its really fun,True,2026-06-05 15:28:11,english,1471,Is an amazing game may be hard to play online at first against experienced player but one you get better at the game its really fun,english,Is an amazing game may be hard to play online at first against experienced player but one you get better at the game its really fun,0.034,0.599,0.366,0.9125,positive,1
Titanfall 2,FPS,短小精悍的故事，7个小时的游戏经历把角色塑造的有血有肉，可惜ea司马还不出续作,True,2026-06-05 03:13:37,schinese,420,短小精悍的故事 7个小时的游戏经历把角色塑造的有血有肉 可惜ea司马还不出续作,schinese,A short and concise story. 7 hours of gaming experience made the characters flesh and blood. It’s a pity that EA Sima has not released a sequel yet.,0.075,0.925,0.0,-0.296,negative,0
Titanfall 2,FPS,第一人称加上能开机甲，游戏节奏很快，玩起来也很爽快，剧情方面也还可以，除了流程短一些不到 7 小时，别的没什么问题，好在买的时候打折也不是很贵，值得推荐。,True,2026-06-05 02:59:15,schinese,413,第一人称加上能开机甲 游戏节奏很快 玩起来也很爽快 剧情方面也还可以 除了流程短一些不到 7 小时 别的没什么问题 好在买的时候打折也不是很贵 值得推荐,schinese,"The first-person perspective and the ability to operate mechas make the game very fast-paced and fun to play. The plot is also okay. Except for the shorter process, which takes less than 7 hours, there are no other problems. Fortunately, it was discounted when I bought it and it was not very expensive. It is worth recommending.",0.033,0.734,0.233,0.8839,positive,1
