game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
Age of Empires IV,Strateji,从发售到现在服务器就没好过，今天终于到了忍无可忍的地步，平常在玩的时候就经常出现最后结算界面因为网络卡住弹不出结算数据然后一整把无效，但勉强开关加速器也就好了，现在变本加厉，不管开加速器还是梯子，进游戏直接显示断开连接，游戏里也没用重新连接的方法，断网情况下，所有成就、经验、精通全部无法获取，更别提多人游戏了。,False,2026-05-10 14:10:06,schinese,11680,从发售到现在服务器就没好过 今天终于到了忍无可忍的地步 平常在玩的时候就经常出现最后结算界面因为网络卡住弹不出结算数据然后一整把无效 但勉强开关加速器也就好了 现在变本加厉 不管开加速器还是梯子 进游戏直接显示断开连接 游戏里也没用重新连接的方法 断网情况下 所有成就 经验 精通全部无法获取 更别提多人游戏了,schinese,"The server has never been better from the time it was released to now. Today, it finally reached the point where I can't bear it anymore. Usually when I play, the final settlement interface often appears because the network is stuck and the settlement data cannot be popped up. Then the whole thing is invalid. But I can barely turn on and off the accelerator.",0.048,0.909,0.043,-0.078,negative,1
Age of Empires IV,Strateji,Oyunu kardeşimle oynuyorum ama arkadaş şart ben ekleyebeilirsiniz oynamak isterseniz zevkli oyun yşaı büyük adamların oynayacağı oyun,True,2026-05-11 11:44:07,turkish,8583,Oyunu kardeşimle oynuyorum ama arkadaş şart ben ekleyebeilirsiniz oynamak isterseniz zevkli oyun yşaı büyük adamların oynayacağı oyun,turkish,"I play the game with my brother, but I need a friend, you can add me if you want to play, it's an enjoyable game, it's a game that big men will play.",0.0,0.607,0.393,0.9477,positive,1
Age of Empires IV,Strateji,"The game is good, however a major issue I have is the AI how on island maps they don't try to invade your island, even on Ridiculous difficulty they just bundle on the coast of their islands so it leaves you to ALWAYS attack them, you cant do like 2v1 and defend as long as you can. you have to invade them.",True,2026-06-02 08:38:36,english,2420,"The game is good, however a major issue I have is the AI how on island maps they don't try to invade your island, even on Ridiculous difficulty they just bundle on the coast of their islands so it leaves you to ALWAYS attack them, you cant do like 2v1 and defend as long as you can. you have to invade them.",english,"The game is good, however a major issue I have is the AI how on island maps they don't try to invade your island, even on Ridiculous difficulty they just bundle on the coast of their islands so it leaves you to ALWAYS attack them, you cant do like 2v1 and defend as long as you can. you have to invade them.",0.144,0.814,0.041,-0.7359,negative,0
Age of Empires IV,Strateji,they continually nerf the established civs so you have to buy their crappy expansion civs to be competitive. like clock work every new civ is way over powered so they can sell more expansions. its basically pay to win,False,2026-05-19 09:42:09,english,214338,they continually nerf the established civs so you have to buy their crappy expansion civs to be competitive. like clock work every new civ is way over powered so they can sell more expansions. its basically pay to win,english,they continually nerf the established civs so you have to buy their crappy expansion civs to be competitive. like clock work every new civ is way over powered so they can sell more expansions. its basically pay to win,0.106,0.723,0.17,0.4588,positive,0
Age of Empires IV,Strateji,"I've played AOE since I first picked up AOE1 back in 1998. These days, mega Chinese trolls are everywhere, ruining ranked games.

Example 1:
Once, a guy built a windmill right in front of my Town Hall and started farming my sheep. Then he surrounded MY town with farms in a disgusting zigzag pattern. When I checked what he was actually doing, I found he'd built 4 Town Centers and was only pumping out villagers,  all while spitting racial slurs at the rest of the team and yes I speak Chinese too

Example 2:
Other times, they'll just randomly quit the game after 10 minutes. The match falls apart. You join a new one... and end up with the same guy on your team. He leaves after 10 minutes again. Match ruined, again.

And there's no action from the devs whatsoever. I really hope they do something about this, because I genuinely love the AOE series. At the very least, add a region lock or something to curb this kind of toxicity.",False,2026-06-03 02:32:54,english,25523,"I've played AOE since I first picked up AOE1 back in 1998. These days, mega Chinese trolls are everywhere, ruining ranked games. Example 1 Once, a guy built a windmill right in front of my Town Hall and started farming my sheep. Then he surrounded MY town with farms in a disgusting zigzag pattern. When I checked what he was actually doing, I found he'd built 4 Town Centers and was only pumping out villagers, all while spitting racial slurs at the rest of the team and yes I speak Chinese too Example 2 Other times, they'll just randomly quit the game after 10 minutes. The match falls apart. You join a new one... and end up with the same guy on your team. He leaves after 10 minutes again. Match ruined, again. And there's no action from the devs whatsoever. I really hope they do something about this, because I genuinely love the AOE series. At the very least, add a region lock or something to curb this kind of toxicity.",english,"I've played AOE since I first picked up AOE1 back in 1998. These days, mega Chinese trolls are everywhere, ruining ranked games. Example 1 Once, a guy built a windmill right in front of my Town Hall and started farming my sheep. Then he surrounded MY town with farms in a disgusting zigzag pattern. When I checked what he was actually doing, I found he'd built 4 Town Centers and was only pumping out villagers, all while spitting racial slurs at the rest of the team and yes I speak Chinese too Example 2 Other times, they'll just randomly quit the game after 10 minutes. The match falls apart. You join a new one... and end up with the same guy on your team. He leaves after 10 minutes again. Match ruined, again. And there's no action from the devs whatsoever. I really hope they do something about this, because I genuinely love the AOE series. At the very least, add a region lock or something to curb this kind of toxicity.",0.057,0.865,0.078,0.6115,positive,0
Age of Empires IV,Strateji,"the last update they  forced the console ui for handeled pc, they broke the standar experience. dont play this game anymore",False,2026-06-06 02:30:02,spanish,6598,"the last update they forced the console ui for handeled pc, they broke the standar experience. dont play this game anymore",spanish,"the last update they forced the console ui for handeled pc, they broke the standar experience. dont play this game anymore",0.303,0.697,0.0,-0.7805,negative,1
Age of Empires IV,Strateji,你很难想象2026年了还有这么垃圾服务器的游戏，国服是没有的，连了加速器是经常掉线的，打官方MOD还能游戏闪退的，6,False,2026-06-07 08:26:49,schinese,3756,你很难想象2026年了还有这么垃圾服务器的游戏 国服是没有的 连了加速器是经常掉线的 打官方MOD还能游戏闪退的 6,schinese,"It’s hard to imagine that in 2026, there are still games with such garbage servers. The Chinese server does not exist. The accelerator is often disconnected. The game crashes even when playing the official MOD 6",0.038,0.914,0.048,0.1027,positive,0
Age of Empires IV,Strateji,"Match making needs an decent bit of improvement done. They need some sort of system in ranked where if your teammates leave in the first 10 to 15 minutes the match doesnt count against your rank points. Or at the least they need to fix the AI player replacement mechanic. Their is a mechanic that is suppose to replace disconnected, or players that just leave with in 5 minutes, with an AI teammate that is suppose to prevent the match from just being over because your down a player. Ive played 10 ranked team game since yesterday morning and I've lost 7 of them because teammates are just leaving or disconnecting at the start of the games. I love this game and have almost 1000 hours in it, but the match making Bull crap straight up makes me want to delete the game and not play anymore",True,2026-06-02 16:11:51,english,57202,"Match making needs an decent bit of improvement done. They need some sort of system in ranked where if your teammates leave in the first 10 to 15 minutes the match doesnt count against your rank points. Or at the least they need to fix the AI player replacement mechanic. Their is a mechanic that is suppose to replace disconnected, or players that just leave with in 5 minutes, with an AI teammate that is suppose to prevent the match from just being over because your down a player. Ive played 10 ranked team game since yesterday morning and I've lost 7 of them because teammates are just leaving or disconnecting at the start of the games. I love this game and have almost 1000 hours in it, but the match making Bull crap straight up makes me want to delete the game and not play anymore",english,"Match making needs an decent bit of improvement done. They need some sort of system in ranked where if your teammates leave in the first 10 to 15 minutes the match doesnt count against your rank points. Or at the least they need to fix the AI player replacement mechanic. Their is a mechanic that is suppose to replace disconnected, or players that just leave with in 5 minutes, with an AI teammate that is suppose to prevent the match from just being over because your down a player. Ive played 10 ranked team game since yesterday morning and I've lost 7 of them because teammates are just leaving or disconnecting at the start of the games. I love this game and have almost 1000 hours in it, but the match making Bull crap straight up makes me want to delete the game and not play anymore",0.062,0.866,0.071,0.089,positive,1
Age of Empires IV,Strateji,"A triumphant return to the golden age of RTS, polished to absolute modern perfection.

Age of Empires IV is a masterclass in how to revive a legendary franchise. It had the incredibly difficult task of living up to the monumental legacy of Age of Empires II, but it managed to pull it off flawlessly. This isn't just a nostalgic cash grab; it is a genuinely brilliant, thoughtful evolution of the AoE formula we all know and love. It keeps the core gameplay loop intact—gathering resources, advancing through the ages, and building massive armies—but it streamlines the tedious parts and modernizes the controls so that everything feels incredibly fluid and responsive.

Aesthetically, the game is an absolute triumph. The engine is gorgeous, and watching your humble Dark Age village organically expand into a sprawling, heavily fortified Imperial City is just as satisfying as ever. The animations, the destruction physics when a trebuchet smashes into a stone wall, and the rich, vibrant environments make every single match a visual treat. Furthermore, the single-player campaign is presented with actual documentary-quality historical footage, seamlessly blending real-world education with the incredibly engaging, sweeping aesthetic of the game.

Mechanically, it is the best the series has ever been. The greatest evolution here is how beautifully distinct the civilizations are. Instead of just giving every faction the exact same units with a different color palette, playing the Mongols (who can literally pack up their entire base and move it) feels completely different from playing the defensive powerhouse of the English or the scholar-focused Delhi Sultanate. It strikes the perfect balance: it is incredibly welcoming for newcomers who just want to turtle up and build cool castles, but deep enough to keep competitive RTS veterans completely hooked.

10/10 — Wololo is back, and it looks better than ever.",True,2026-05-15 14:41:01,english,3930,"A triumphant return to the golden age of RTS, polished to absolute modern perfection. Age of Empires IV is a masterclass in how to revive a legendary franchise. It had the incredibly difficult task of living up to the monumental legacy of Age of Empires II, but it managed to pull it off flawlessly. This isn't just a nostalgic cash grab it is a genuinely brilliant, thoughtful evolution of the AoE formula we all know and love. It keeps the core gameplay loop intact gathering resources, advancing through the ages, and building massive armies but it streamlines the tedious parts and modernizes the controls so that everything feels incredibly fluid and responsive. Aesthetically, the game is an absolute triumph. The engine is gorgeous, and watching your humble Dark Age village organically expand into a sprawling, heavily fortified Imperial City is just as satisfying as ever. The animations, the destruction physics when a trebuchet smashes into a stone wall, and the rich, vibrant environments make every single match a visual treat. Furthermore, the single-player campaign is presented with actual documentary-quality historical footage, seamlessly blending real-world education with the incredibly engaging, sweeping aesthetic of the game. Mechanically, it is the best the series has ever been. The greatest evolution here is how beautifully distinct the civilizations are. Instead of just giving every faction the exact same units with a different color palette, playing the Mongols (who can literally pack up their entire base and move it) feels completely different from playing the defensive powerhouse of the English or the scholar-focused Delhi Sultanate. It strikes the perfect balance it is incredibly welcoming for newcomers who just want to turtle up and build cool castles, but deep enough to keep competitive RTS veterans completely hooked. 10 10 Wololo is back, and it looks better than ever.",english,"A triumphant return to the golden age of RTS, polished to absolute modern perfection. Age of Empires IV is a masterclass in how to revive a legendary franchise. It had the incredibly difficult task of living up to the monumental legacy of Age of Empires II, but it managed to pull it off flawlessly. This isn't just a nostalgic cash grab it is a genuinely brilliant, thoughtful evolution of the AoE formula we all know and love. It keeps the core gameplay loop intact gathering resources, advancing through the ages, and building massive armies but it streamlines the tedious parts and modernizes the controls so that everything feels incredibly fluid and responsive. Aesthetically, the game is an absolute triumph. The engine is gorgeous, and watching your humble Dark Age village organically expand into a sprawling, heavily fortified Imperial City is just as satisfying as ever. The animations, the destruction physics when a trebuchet smashes into a stone wall, and the rich, vibrant environments make every single match a visual treat. Furthermore, the single-player campaign is presented with actual documentary-quality historical footage, seamlessly blending real-world education with the incredibly engaging, sweeping aesthetic of the game. Mechanically, it is the best the series has ever been. The greatest evolution here is how beautifully distinct the civilizations are. Instead of just giving every faction the exact same units with a different color palette, playing the Mongols (who can literally pack up their entire base and move it) feels completely different from playing the defensive powerhouse of the English or the scholar-focused Delhi Sultanate. It strikes the perfect balance it is incredibly welcoming for newcomers who just want to turtle up and build cool castles, but deep enough to keep competitive RTS veterans completely hooked. 10 10 Wololo is back, and it looks better than ever.",0.026,0.697,0.276,0.9984,positive,1
Age of Empires IV,Strateji,"It is incredibly frustrating when technical instability prevents you from playing, servers are down every day.",False,2026-05-10 13:47:29,english,2739,"It is incredibly frustrating when technical instability prevents you from playing, servers are down every day.",english,"It is incredibly frustrating when technical instability prevents you from playing, servers are down every day.",0.166,0.674,0.161,-0.2716,negative,1
Age of Empires IV,Strateji,"Поговаривают, что если долго играть в эту игру, то на кладбище тебе начнёт мерещиться армия копейщиков.",True,2026-05-27 07:23:56,russian,1743,"Поговаривают, что если долго играть в эту игру, то на кладбище тебе начнёт мерещиться армия копейщиков.",russian,"They say that if you play this game for a long time, you will begin to see an army of spearmen in the cemetery.",0.0,0.906,0.094,0.34,positive,1
Age of Empires IV,Strateji,sıralı eşleştirmesi çok kötü. ilk sıralı maçımda 1000+ saat oynamış 280lvl birisi ile eşleştim.  2. maç da aynı şekilde yüksek lvl birisi ile eşleştim.,True,2026-05-19 17:29:31,turkish,3923,sıralı eşleştirmesi çok kötü. ilk sıralı maçımda 1000 saat oynamış 280lvl birisi ile eşleştim. 2. maç da aynı şekilde yüksek lvl birisi ile eşleştim.,turkish,"Ranked matching is very bad. In my first ranked match, I was matched with a 280lvl player who had played for 1000 hours. In the second match, I was matched with a high lvl person in the same way.",0.088,0.857,0.056,-0.3384,negative,0
Age of Empires IV,Strateji,"This game has a lot to offer fans of this genre (an increasing number of unique civs, a lot of maps and macro/micro diversity, etc)and I enjoyed it for a while. 

That being said, as a mid plat ranked teams player, I can't condone the amount of ranked games that end within the first 5 minutes because one or more teammates instantly quit. This isn't fair to anyone, it's a waste of time and effort, negating victories and punishing losses even more, and they have done nothing to address this for years. 50% of my ranked games over the last two weeks have involved this. That is far too high. This also affects quick matches as well, making online team games for the vast majority of this community, a hell scape gamble on whether you'll actually have a team by the time you first age up or not.",False,2026-05-26 01:42:54,english,25200,"This game has a lot to offer fans of this genre (an increasing number of unique civs, a lot of maps and macro micro diversity, etc)and I enjoyed it for a while. That being said, as a mid plat ranked teams player, I can't condone the amount of ranked games that end within the first 5 minutes because one or more teammates instantly quit. This isn't fair to anyone, it's a waste of time and effort, negating victories and punishing losses even more, and they have done nothing to address this for years. 50 of my ranked games over the last two weeks have involved this. That is far too high. This also affects quick matches as well, making online team games for the vast majority of this community, a hell scape gamble on whether you'll actually have a team by the time you first age up or not.",english,"This game has a lot to offer fans of this genre (an increasing number of unique civs, a lot of maps and macro micro diversity, etc)and I enjoyed it for a while. That being said, as a mid plat ranked teams player, I can't condone the amount of ranked games that end within the first 5 minutes because one or more teammates instantly quit. This isn't fair to anyone, it's a waste of time and effort, negating victories and punishing losses even more, and they have done nothing to address this for years. 50 of my ranked games over the last two weeks have involved this. That is far too high. This also affects quick matches as well, making online team games for the vast majority of this community, a hell scape gamble on whether you'll actually have a team by the time you first age up or not.",0.096,0.863,0.041,-0.8739,negative,1
Age of Empires IV,Strateji,"I have been playing multiplayer AoE V with family and friends on my Steam Deck for the last year. We've routinely played with 4-5 of us + bots filling out the remaining slots. Thanks to the new update, it now forces me to play in handheld PC mode which only allows up to 4 players total on small maps. This completely ruins the multiplayer experience. Can't imagine why the developers would think this was a good idea.",False,2026-06-07 18:04:33,english,12962,"I have been playing multiplayer AoE V with family and friends on my Steam Deck for the last year. We've routinely played with 4-5 of us bots filling out the remaining slots. Thanks to the new update, it now forces me to play in handheld PC mode which only allows up to 4 players total on small maps. This completely ruins the multiplayer experience. Can't imagine why the developers would think this was a good idea.",english,"I have been playing multiplayer AoE V with family and friends on my Steam Deck for the last year. We've routinely played with 4-5 of us bots filling out the remaining slots. Thanks to the new update, it now forces me to play in handheld PC mode which only allows up to 4 players total on small maps. This completely ruins the multiplayer experience. Can't imagine why the developers would think this was a good idea.",0.036,0.787,0.177,0.8836,positive,0
Age of Empires IV,Strateji,Es mucho mas amistoso que el AOE2 pero les advierto que no entren al online sin haber entendido el juego.,True,2026-05-30 21:42:24,spanish,7508,Es mucho mas amistoso que el AOE2 pero les advierto que no entren al online sin haber entendido el juego.,spanish,It is much friendlier than AOE2 but I warn you not to enter the online without having understood the game.,0.074,0.833,0.093,0.1027,positive,1
Age of Empires IV,Strateji,这种强制一定要登录才能玩而且网络又垃圾的一批的游戏，我踏马一定要给差评，而且永远不改！！！！,False,2026-06-07 15:10:18,schinese,50,这种强制一定要登录才能玩而且网络又垃圾的一批的游戏 我踏马一定要给差评 而且永远不改,schinese,"This kind of game requires you to log in before you can play it, and the Internet is rubbish. I will definitely give a negative review and never change it.",0.103,0.754,0.142,0.1027,positive,0
Age of Empires IV,Strateji,"40 bucks for a game and then you have a demo, all new content is locked behind 15 bucks a time ""dlc"" dont bother, dont support this business model",False,2026-05-14 08:43:52,english,1649,"40 bucks for a game and then you have a demo, all new content is locked behind 15 bucks a time ""dlc"" dont bother, dont support this business model",english,"40 bucks for a game and then you have a demo, all new content is locked behind 15 bucks a time ""dlc"" dont bother, dont support this business model",0.0,0.872,0.128,0.4528,positive,0
Age of Empires IV,Strateji,"Liked the game

but not being able to modify ui for people with audio/visual issues subtracts a lot from the game",False,2026-06-02 11:02:06,english,11335,Liked the game but not being able to modify ui for people with audio visual issues subtracts a lot from the game,english,Liked the game but not being able to modify ui for people with audio visual issues subtracts a lot from the game,0.0,0.917,0.083,0.2263,positive,0
Age of Empires IV,Strateji,"Ive played RTS's for quite some years grew up playing AOE 2 and AOM. Thought I'd try this out to see if its any good. I mostly play Beyond all reason now a days, just cant get better unit control than that game personally, it has so many QoL improvements other RTS sadly lack. Played the tutorial, then went to que into a few Multiplayer matches and im getting qued with Lvl 700's and 100 + with a few noobs here and  there. Now granted I watched a few videos before getting into it. I'll just say i got thrown around like a rag doll and dont feel like fighting against people who have been playing this game for 4 years. Personally I'm usta microing 50+ units and this game just feels sloppy to me and just poorly designed. The fact that a few units just shut you down or you get bullied bc people see your rank just poor taste that u cant defend your base less that 5 mins in when you got 3+ players all focusing you and a team not communicating to help. The only thing im glad about is that i didnt play more that 2 hours so ill get a refund lmao. Do not recommend this game at all go play beyond all reason instead of this so much better, its free, has a decent community attached to it as well, and is less slop than this.",False,2026-05-09 09:21:03,english,115,"Ive played RTS's for quite some years grew up playing AOE 2 and AOM. Thought I'd try this out to see if its any good. I mostly play Beyond all reason now a days, just cant get better unit control than that game personally, it has so many QoL improvements other RTS sadly lack. Played the tutorial, then went to que into a few Multiplayer matches and im getting qued with Lvl 700's and 100 with a few noobs here and there. Now granted I watched a few videos before getting into it. I'll just say i got thrown around like a rag doll and dont feel like fighting against people who have been playing this game for 4 years. Personally I'm usta microing 50 units and this game just feels sloppy to me and just poorly designed. The fact that a few units just shut you down or you get bullied bc people see your rank just poor taste that u cant defend your base less that 5 mins in when you got 3 players all focusing you and a team not communicating to help. The only thing im glad about is that i didnt play more that 2 hours so ill get a refund lmao. Do not recommend this game at all go play beyond all reason instead of this so much better, its free, has a decent community attached to it as well, and is less slop than this.",english,"Ive played RTS's for quite some years grew up playing AOE 2 and AOM. Thought I'd try this out to see if its any good. I mostly play Beyond all reason now a days, just cant get better unit control than that game personally, it has so many QoL improvements other RTS sadly lack. Played the tutorial, then went to que into a few Multiplayer matches and im getting qued with Lvl 700's and 100 with a few noobs here and there. Now granted I watched a few videos before getting into it. I'll just say i got thrown around like a rag doll and dont feel like fighting against people who have been playing this game for 4 years. Personally I'm usta microing 50 units and this game just feels sloppy to me and just poorly designed. The fact that a few units just shut you down or you get bullied bc people see your rank just poor taste that u cant defend your base less that 5 mins in when you got 3 players all focusing you and a team not communicating to help. The only thing im glad about is that i didnt play more that 2 hours so ill get a refund lmao. Do not recommend this game at all go play beyond all reason instead of this so much better, its free, has a decent community attached to it as well, and is less slop than this.",0.095,0.762,0.144,0.8982,positive,0
Age of Empires IV,Strateji,"wir spielen zu dritt online und dieses ****-Spiel stürzt immer ab.
random bei einem von uns dreien immer unterschiedlich",False,2026-05-28 21:18:17,german,8338,wir spielen zu dritt online und dieses -Spiel stürzt immer ab. random bei einem von uns dreien immer unterschiedlich,german,The three of us play online and this game always crashes. random always different for one of the three of us,0.0,0.893,0.107,0.34,positive,0
Age of Empires IV,Strateji,岳飞dlc你出个金。秦桧来了都不敢这么玩啊。国外厂商就是高贵啊，怎么惯的毛病？,False,2026-05-09 16:55:17,schinese,117561,岳飞dlc你出个金 秦桧来了都不敢这么玩啊 国外厂商就是高贵啊 怎么惯的毛病,schinese,"Yue Fei DLC, you have to pay for it. Qin Hui didn’t dare to play like this even after he came. Foreign manufacturers are so noble. Why are you so used to this?",0.036,0.74,0.224,0.8109,positive,0
Age of Empires IV,Strateji,Fun and interesting game. I really enjoy the variety between factions.,True,2026-06-07 23:21:29,english,2186,Fun and interesting game. I really enjoy the variety between factions.,english,Fun and interesting game. I really enjoy the variety between factions.,0.0,0.457,0.543,0.8588,positive,1
Age of Empires IV,Strateji,"AOE IV is an amazing refresh to the RTS genre - love the graphics, overall gameplay. It's well put together!",True,2026-06-07 21:14:19,english,5179,"AOE IV is an amazing refresh to the RTS genre - love the graphics, overall gameplay. It's well put together!",english,"AOE IV is an amazing refresh to the RTS genre - love the graphics, overall gameplay. It's well put together!",0.0,0.621,0.379,0.8858,positive,1
