game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
XCOM 2,Strateji,It is a great game that doesn't even need a review. Just a 3 min scroll through the negatives will show you most of them are for the 2K launcher that was already removed ages ago. if you are here chance is you want to buy it or already played it.,True,2026-05-26 10:41:57,english,3329,It is a great game that doesn't even need a review. Just a 3 min scroll through the negatives will show you most of them are for the 2K launcher that was already removed ages ago. if you are here chance is you want to buy it or already played it.,english,It is a great game that doesn't even need a review. Just a 3 min scroll through the negatives will show you most of them are for the 2K launcher that was already removed ages ago. if you are here chance is you want to buy it or already played it.,0.0,0.827,0.173,0.8316,positive,1
XCOM 2,Strateji,Проработана и кто любит данный жанр обязательно должен поиграть особенно лонг вар,True,2026-05-17 06:52:33,russian,28496,Проработана и кто любит данный жанр обязательно должен поиграть особенно лонг вар,russian,"It’s well-developed and anyone who loves this genre should definitely play it, especially long war",0.174,0.459,0.367,0.5606,positive,1
XCOM 2,Strateji,Ive owned this title since it came out.  It really sucks multiplayer is dead(at least from the in game matchmaking).  But this is one of the best strategy games of all time. So many tech paths and variables to the gameplay. This game has crazy replayablitiy.  I recommend if you like turn based games,True,2026-06-03 19:07:34,english,15233,Ive owned this title since it came out. It really sucks multiplayer is dead(at least from the in game matchmaking). But this is one of the best strategy games of all time. So many tech paths and variables to the gameplay. This game has crazy replayablitiy. I recommend if you like turn based games,english,Ive owned this title since it came out. It really sucks multiplayer is dead(at least from the in game matchmaking). But this is one of the best strategy games of all time. So many tech paths and variables to the gameplay. This game has crazy replayablitiy. I recommend if you like turn based games,0.075,0.739,0.186,0.852,positive,1
XCOM 2,Strateji,美式战旗天花板，无论关卡设计还是人物设计都是顶级，是值得玩了再玩的游戏,True,2026-05-17 05:37:40,schinese,5895,美式战旗天花板 无论关卡设计还是人物设计都是顶级 是值得玩了再玩的游戏,schinese,American battle flag ceiling. Both level design and character design are top-notch. It is a game worth playing again and again.,0.107,0.741,0.152,0.0258,neutral,0
XCOM 2,Strateji,作为诞生于大型科幻架构游戏余晖时期的《XCOM2》，此时好兄弟《质量效应》《命令与征服》《死亡空间》等这些同样拥有大型且完整世界观设定的科幻游戏早已坟堆种树了，《XCOM2》无疑扛起了大旗，事实上它确实做到了。虽然从主线剧情来看XCOM2有点短小，但系列设定和内容表现上它是完整的。,True,2026-05-17 05:23:20,schinese,3069,作为诞生于大型科幻架构游戏余晖时期的 XCOM2 此时好兄弟 质量效应 命令与征服 死亡空间 等这些同样拥有大型且完整世界观设定的科幻游戏早已坟堆种树了 XCOM2 无疑扛起了大旗 事实上它确实做到了 虽然从主线剧情来看XCOM2有点短小 但系列设定和内容表现上它是完整的,schinese,"XCOM2 was born in the afterglow period of large-scale science fiction architecture games. At this time, science fiction games with large and complete world settings such as Good Brothers, Mass Effect, Command and Conquer, and Dead Space have already been planted in the graveyard.",0.129,0.813,0.058,-0.5574,negative,0
XCOM 2,Strateji,神一样的游戏 每年都打一些新Mod玩个新档 100/10,True,2026-05-14 13:13:51,schinese,79456,神一样的游戏 每年都打一些新Mod玩个新档 100 10,schinese,God-like game. Every year I play some new mods and play a new game. 100 10,0.0,0.745,0.255,0.5859,positive,1
XCOM 2,Strateji,"Favorite Turn based game, star wars mods with WOTC is peak gameplay. In my 200+ hours. Made 104th, 501st, 212th, 327th, 91st, mandolorian custom character pools,",True,2026-06-08 06:26:42,english,14027,"Favorite Turn based game, star wars mods with WOTC is peak gameplay. In my 200 hours. Made 104th, 501st, 212th, 327th, 91st, mandolorian custom character pools,",english,"Favorite Turn based game, star wars mods with WOTC is peak gameplay. In my 200 hours. Made 104th, 501st, 212th, 327th, 91st, mandolorian custom character pools,",0.118,0.784,0.098,-0.1531,negative,0
XCOM 2,Strateji,excellent strategy game. love the tempo and that decisions are not rushed.,True,2026-06-07 15:36:57,english,8324,excellent strategy game. love the tempo and that decisions are not rushed.,english,excellent strategy game. love the tempo and that decisions are not rushed.,0.0,0.559,0.441,0.836,positive,1
XCOM 2,Strateji,"самая сложная игра в моей жизни. Я привык проходить игры на хардкоре, но эта игра меня сломала...
10/10 пойду проходить дальше",True,2026-06-07 14:18:31,russian,295,"самая сложная игра в моей жизни. Я привык проходить игры на хардкоре, но эта игра меня сломала... 10 10 пойду проходить дальше",russian,"the most difficult game of my life. I'm used to playing games on hardcore, but this game broke me... 10 10 I'll move on",0.2,0.75,0.05,-0.6365,negative,0
XCOM 2,Strateji,"El original es impresionante por si mismo si te gustan este tipo de juegos, con esta ampliación se le da una vuelta enorme, mejora en todos los aspectos hasta el punto que parece otro juego distinto y mejor aunque parezca increible.",True,2026-06-07 11:58:47,spanish,4714,"El original es impresionante por si mismo si te gustan este tipo de juegos, con esta ampliación se le da una vuelta enorme, mejora en todos los aspectos hasta el punto que parece otro juego distinto y mejor aunque parezca increible.",spanish,"The original is impressive in itself if you like this type of games, with this expansion it is given a huge turn, it improves in all aspects to the point that it seems like another different and better game although it may seem incredible.",0.0,0.665,0.335,0.9485,positive,1
XCOM 2,Strateji,"Play at your own risk! One of the best and most addicting games to play, with a top notch modding community, endless replayability and fun if it clicks for you. Master-class work.",True,2026-06-07 07:36:25,english,8232,"Play at your own risk! One of the best and most addicting games to play, with a top notch modding community, endless replayability and fun if it clicks for you. Master-class work.",english,"Play at your own risk! One of the best and most addicting games to play, with a top notch modding community, endless replayability and fun if it clicks for you. Master-class work.",0.049,0.612,0.339,0.906,positive,1
XCOM 2,Strateji,"Chędorzone arcydzieło. Włączysz na godzinę, a po chwili ogarniasz, że minęły cztery.",True,2026-06-06 18:24:59,polish,3439,"Chędorzone arcydzieło. Włączysz na godzinę, a po chwili ogarniasz, że minęły cztery.",polish,"A damned masterpiece. You turn it on for an hour, and after a while you realize that four hours have passed.",0.101,0.739,0.16,0.3612,positive,1
XCOM 2,Strateji,"FIrst 10 hours are  fun, then the difficulty goes over the top for no reason ... 6 guys squad VS mechs, flying demons, teleporting units, mind control units, poison grenade launchers ... oh and automatic turrets ...",False,2026-06-06 18:10:16,french,1154,"FIrst 10 hours are fun, then the difficulty goes over the top for no reason ... 6 guys squad VS mechs, flying demons, teleporting units, mind control units, poison grenade launchers ... oh and automatic turrets ...",french,"FIrst 10 hours are fun, then the difficulty goes over the top for no reason ... 6 guys squad VS mechs, flying demons, teleporting units, mind control units, poison grenade launchers ... oh and automatic turrets ...",0.179,0.708,0.113,-0.4588,negative,1
XCOM 2,Strateji,"Divertente per le meccaniche di gioco, ma il tutto viene rovinato da un sistema troppo punitivo, oltre il concepibile, bocciato",False,2026-06-06 17:54:04,italian,2305,"Divertente per le meccaniche di gioco, ma il tutto viene rovinato da un sistema troppo punitivo, oltre il concepibile, bocciato",italian,"Fun for the game mechanics, but everything is ruined by a system that is too punitive, beyond conceivable, rejected",0.432,0.497,0.071,-0.9169,negative,1
XCOM 2,Strateji,"Lots of interesting individual mechanics, but put all together it is more of a rigging simulator than a strategy game. The amount of contextual actions and rule-bending enemies can do (alongside an inability to view their movement and optimal attack ranges) compounds to make basically every action feel like a roll of the dice. The DLC and War of the Chosen expansion also seemingly make it feel even worse-- Alien Rulers and The Chosen are loads of BS unto themselves.

Overall the game just feels really dishonest and frustrating.",False,2026-06-06 03:06:09,english,1160,"Lots of interesting individual mechanics, but put all together it is more of a rigging simulator than a strategy game. The amount of contextual actions and rule-bending enemies can do (alongside an inability to view their movement and optimal attack ranges) compounds to make basically every action feel like a roll of the dice. The DLC and War of the Chosen expansion also seemingly make it feel even worse-- Alien Rulers and The Chosen are loads of BS unto themselves. Overall the game just feels really dishonest and frustrating.",english,"Lots of interesting individual mechanics, but put all together it is more of a rigging simulator than a strategy game. The amount of contextual actions and rule-bending enemies can do (alongside an inability to view their movement and optimal attack ranges) compounds to make basically every action feel like a roll of the dice. The DLC and War of the Chosen expansion also seemingly make it feel even worse-- Alien Rulers and The Chosen are loads of BS unto themselves. Overall the game just feels really dishonest and frustrating.",0.263,0.666,0.07,-0.9796,negative,1
XCOM 2,Strateji,The game is good for modding starters. The structure is very easy to understand but very limited.,True,2026-06-06 02:26:16,english,35916,The game is good for modding starters. The structure is very easy to understand but very limited.,english,The game is good for modding starters. The structure is very easy to understand but very limited.,0.134,0.672,0.194,0.0662,positive,1
XCOM 2,Strateji,"Great turn-based strategy game!
7/10 (XCOM 2 Original)
9/10 (with DLC ""War of the Chosen"")

+ Great sequel.
+ Great graphics and visual effects.
+ Great music and sound effects.
+ Good storyline.
+ Great gameplay.
+ Good replayability.
+ Destructible game environment.
+ Great turn-based combat.
+ Great base building and team management.

- Annoying hit-miss mechanics (point blank misses with a hit probability of over 90%).
- Several bugs.

With the ""War of the Chosen"" DLC, ""XCOM 2"" is truly massive and exciting game!",True,2026-06-05 23:48:09,english,9697,"Great turn-based strategy game! 7 10 (XCOM 2 Original) 9 10 (with DLC ""War of the Chosen"") Great sequel. Great graphics and visual effects. Great music and sound effects. Good storyline. Great gameplay. Good replayability. Destructible game environment. Great turn-based combat. Great base building and team management. - Annoying hit-miss mechanics (point blank misses with a hit probability of over 90 ). - Several bugs. With the ""War of the Chosen"" DLC, ""XCOM 2"" is truly massive and exciting game!",english,"Great turn-based strategy game! 7 10 (XCOM 2 Original) 9 10 (with DLC ""War of the Chosen"") Great sequel. Great graphics and visual effects. Great music and sound effects. Good storyline. Great gameplay. Good replayability. Destructible game environment. Great turn-based combat. Great base building and team management. - Annoying hit-miss mechanics (point blank misses with a hit probability of over 90 ). - Several bugs. With the ""War of the Chosen"" DLC, ""XCOM 2"" is truly massive and exciting game!",0.141,0.505,0.354,0.9821,positive,1
XCOM 2,Strateji,Excellent Game. Extremely Good Replayabilty and great RPG elements,True,2026-06-05 17:47:42,english,5231,Excellent Game. Extremely Good Replayabilty and great RPG elements,english,Excellent Game. Extremely Good Replayabilty and great RPG elements,0.0,0.353,0.647,0.8999,positive,1
XCOM 2,Strateji,very good. hard and challenging. expansion was of the chosen is the best way to play,True,2026-06-04 22:19:59,english,6416,very good. hard and challenging. expansion was of the chosen is the best way to play,english,very good. hard and challenging. expansion was of the chosen is the best way to play,0.07,0.457,0.473,0.8662,positive,1
XCOM 2,Strateji,"A great, hard, yet severely rewarding game. i highly encourage you to play a vanilla run before you try war of the chosen, couldn't find a more fun time.",True,2026-06-04 07:52:51,english,2910,"A great, hard, yet severely rewarding game. i highly encourage you to play a vanilla run before you try war of the chosen, couldn't find a more fun time.",english,"A great, hard, yet severely rewarding game. i highly encourage you to play a vanilla run before you try war of the chosen, couldn't find a more fun time.",0.179,0.453,0.368,0.8685,positive,1
XCOM 2,Strateji,"I havent started the game yet, but for the past 5 hours Ive been in the character pool creating my modded furry super soldier army. Excited to start the game.",True,2026-06-04 04:37:34,english,1064,"I havent started the game yet, but for the past 5 hours Ive been in the character pool creating my modded furry super soldier army. Excited to start the game.",english,"I havent started the game yet, but for the past 5 hours Ive been in the character pool creating my modded furry super soldier army. Excited to start the game.",0.0,0.706,0.294,0.9052,positive,1
XCOM 2,Strateji,"game has bugged rendering keyboard unusable in game, progress near impossible as a result",False,2026-06-04 01:44:32,english,4346,"game has bugged rendering keyboard unusable in game, progress near impossible as a result",english,"game has bugged rendering keyboard unusable in game, progress near impossible as a result",0.0,0.823,0.177,0.4215,positive,0
XCOM 2,Strateji,"For those seeking a great turn based RPG, this one still holds up! Good balance of difficulty, very fun overall.",True,2026-06-03 23:10:20,english,3122,"For those seeking a great turn based RPG, this one still holds up! Good balance of difficulty, very fun overall.",english,"For those seeking a great turn based RPG, this one still holds up! Good balance of difficulty, very fun overall.",0.082,0.546,0.372,0.8585,positive,1
XCOM 2,Strateji,"A truly fantastic game. It is insanely fun/stressful to try and upgrade gear and level up your squad to get strong just as the aliens also get stronger. Each time you stumble across a new alien type or get ambushed there is a ""oh ♥♥♥♥"" moment as you have to suddenly adapt. This game had 20 missions where as I managed to win just by the skin of my teeth I let out a breath I didn't realize I was holding, and thought ""♥♥♥♥ yeah. Next level"".",True,2026-06-03 19:36:36,english,4188,"A truly fantastic game. It is insanely fun stressful to try and upgrade gear and level up your squad to get strong just as the aliens also get stronger. Each time you stumble across a new alien type or get ambushed there is a ""oh "" moment as you have to suddenly adapt. This game had 20 missions where as I managed to win just by the skin of my teeth I let out a breath I didn't realize I was holding, and thought "" yeah. Next level"".",english,"A truly fantastic game. It is insanely fun stressful to try and upgrade gear and level up your squad to get strong just as the aliens also get stronger. Each time you stumble across a new alien type or get ambushed there is a ""oh "" moment as you have to suddenly adapt. This game had 20 missions where as I managed to win just by the skin of my teeth I let out a breath I didn't realize I was holding, and thought "" yeah. Next level"".",0.031,0.762,0.207,0.9545,positive,1
XCOM 2,Strateji,"It’s actually the first tactical game I’ve ever played, and honestly, I think it’s an amazing game. I’d recommend it to anyone; it feels very well-rounded without being overwhelming. From my experience, although it can sometimes feel a bit unfair or as though there was no way that shot could have missed, I can say with complete confidence that it’s an excellent game for getting into the genre.",True,2026-06-03 14:44:08,english,3358,"It s actually the first tactical game I ve ever played, and honestly, I think it s an amazing game. I d recommend it to anyone it feels very well-rounded without being overwhelming. From my experience, although it can sometimes feel a bit unfair or as though there was no way that shot could have missed, I can say with complete confidence that it s an excellent game for getting into the genre.",english,"It s actually the first tactical game I ve ever played, and honestly, I think it s an amazing game. I d recommend it to anyone it feels very well-rounded without being overwhelming. From my experience, although it can sometimes feel a bit unfair or as though there was no way that shot could have missed, I can say with complete confidence that it s an excellent game for getting into the genre.",0.083,0.71,0.207,0.9042,positive,1
