game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match,categories,categories_str,category_count,cat_performans,cat_teknik_sorun,cat_fiyat,cat_hikaye_icerik,cat_oynanabilirlik,cat_cok_oyunculu,cat_destek_guncelleme,cat_gorsel_ses,cat_diger
Cities Skylines,Simulasyon,水污染系统有Bug吧，玩到后边什么都没动莫名其妙到处都在水污染，到处都是水管经过一个地方莫名其妙就变棕色，根本不知道什么问题，我没有水塔，水管也没过污染区，玩了20小时的档直接崩，还没法救,False,2026-06-03 12:25:18,schinese,3999,水污染系统有Bug吧 玩到后边什么都没动莫名其妙到处都在水污染 到处都是水管经过一个地方莫名其妙就变棕色 根本不知道什么问题 我没有水塔 水管也没过污染区 玩了20小时的档直接崩 还没法救,schinese,"There must be a bug in the water pollution system. Nothing happened after playing for 20 hours. Water pollution was everywhere. Water pipes everywhere turned brown for no apparent reason. I didn’t know what the problem was. I don’t have a water tower and the water pipes didn’t pass through the contaminated area. After playing for 20 hours, the game just collapsed. There is no way to save it.",0.139,0.797,0.064,-0.5848,negative,1,['teknik_sorun'],teknik_sorun,1,0,1,0,0,0,0,0,0,0
Cities Skylines,Simulasyon,"I'm not going to lie, I'm over 100 hours in and I barely understand how this game works. I've managed to make exactly one successful megacity that didn't end up going bankrupt, and I still don't know how I did it. The technical aspects of this game are amazing, but inscrutable. Mostly I just turn off money and build. 10/10, no notes.",True,2026-06-08 15:50:56,english,6677,"I'm not going to lie, I'm over 100 hours in and I barely understand how this game works. I've managed to make exactly one successful megacity that didn't end up going bankrupt, and I still don't know how I did it. The technical aspects of this game are amazing, but inscrutable. Mostly I just turn off money and build. 10 10, no notes.",english,"I'm not going to lie, I'm over 100 hours in and I barely understand how this game works. I've managed to make exactly one successful megacity that didn't end up going bankrupt, and I still don't know how I did it. The technical aspects of this game are amazing, but inscrutable. Mostly I just turn off money and build. 10 10, no notes.",0.074,0.856,0.07,-0.0772,negative,0,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,"El mejor simulador de ciudades que existe. Tiene total libertad de construcción, una gestión de transporte brutal y una comunidad de mods increíble que le da vida infinita.",True,2026-06-08 09:18:24,spanish,11877,"El mejor simulador de ciudades que existe. Tiene total libertad de construcción, una gestión de transporte brutal y una comunidad de mods increíble que le da vida infinita.",spanish,"The best city simulator that exists. It has complete freedom of construction, brutal transport management and an incredible mod community that gives it infinite life.",0.119,0.638,0.243,0.6486,positive,1,['cok_oyunculu'],cok_oyunculu,1,0,0,0,0,0,1,0,0,0
Cities Skylines,Simulasyon,"Very fun to play and design cities. It has a steep learning curve and can become frustrating at first, But keep with it and you will learn how to use to tools to design exactly what you want or need. The game also encourages you to pay attention to your own city/town or research other cities to get ideas for how to design your city!",True,2026-06-08 03:30:13,english,755,"Very fun to play and design cities. It has a steep learning curve and can become frustrating at first, But keep with it and you will learn how to use to tools to design exactly what you want or need. The game also encourages you to pay attention to your own city town or research other cities to get ideas for how to design your city!",english,"Very fun to play and design cities. It has a steep learning curve and can become frustrating at first, But keep with it and you will learn how to use to tools to design exactly what you want or need. The game also encourages you to pay attention to your own city town or research other cities to get ideas for how to design your city!",0.048,0.819,0.133,0.7327,positive,1,"['fiyat', 'oynanabilirlik']",fiyat|oynanabilirlik,2,0,0,1,0,1,0,0,0,0
Cities Skylines,Simulasyon,"9/10 with mods, like a 7 without mods imo, overall experience is fun if ur creative.",True,2026-06-07 22:05:11,english,15025,"9 10 with mods, like a 7 without mods imo, overall experience is fun if ur creative.",english,"9 10 with mods, like a 7 without mods imo, overall experience is fun if ur creative.",0.0,0.617,0.383,0.8271,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Cities Skylines,Simulasyon,This is a very engaging game that deals with building and growing your virtual city,True,2026-06-07 21:44:22,english,3868,This is a very engaging game that deals with building and growing your virtual city,english,This is a very engaging game that deals with building and growing your virtual city,0.0,0.747,0.253,0.5256,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,"Интересный проект в планировании, строительстве и благоустройстве городов. Почувствуйте себя архитектором города мечты.",True,2026-06-07 18:54:33,russian,4808,"Интересный проект в планировании, строительстве и благоустройстве городов. Почувствуйте себя архитектором города мечты.",russian,"An interesting project in planning, construction and improvement of cities. Feel like an architect of your dream city.",0.0,0.579,0.421,0.8481,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,10年了 我依旧喜欢这个游戏，哪怕天际线2都已经发售3-4年了，要追上1的体量只能说长路漫漫。,True,2026-06-07 13:03:55,schinese,2160,10年了 我依旧喜欢这个游戏 哪怕天际线2都已经发售3-4年了 要追上1的体量只能说长路漫漫,schinese,"It’s been 10 years and I still love this game. Even though Skylines 2 has been released for 3-4 years, it’s still a long way to catch up with Skylines 1.",0.0,0.877,0.123,0.6369,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,"I love this game and I have been wanting to play it since I was young . It΄s very addicting and sophisticated , especially when you want to recreate a city from real life, that΄s what I have been doing mostly.. On the other hand , its hardware is pretty limiting in lots of areas and gets frustrating to play sometimes ,also the dlc is a little ridiculous since you have to spend lots of money to get a better experience... Mods kind of save this but not with eveything . Besides its flaws ,this game is an excellent choice for someone that wants to build their own  city or recreate one  from real life . You΄re gonna spend many hours playing this game ,trust me.....",True,2026-06-07 08:50:28,english,19350,"I love this game and I have been wanting to play it since I was young . It s very addicting and sophisticated , especially when you want to recreate a city from real life, that s what I have been doing mostly.. On the other hand , its hardware is pretty limiting in lots of areas and gets frustrating to play sometimes ,also the dlc is a little ridiculous since you have to spend lots of money to get a better experience... Mods kind of save this but not with eveything . Besides its flaws ,this game is an excellent choice for someone that wants to build their own city or recreate one from real life . You re gonna spend many hours playing this game ,trust me.....",english,"I love this game and I have been wanting to play it since I was young . It s very addicting and sophisticated , especially when you want to recreate a city from real life, that s what I have been doing mostly.. On the other hand , its hardware is pretty limiting in lots of areas and gets frustrating to play sometimes ,also the dlc is a little ridiculous since you have to spend lots of money to get a better experience... Mods kind of save this but not with eveything . Besides its flaws ,this game is an excellent choice for someone that wants to build their own city or recreate one from real life . You re gonna spend many hours playing this game ,trust me.....",0.024,0.777,0.199,0.9718,positive,1,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Cities Skylines,Simulasyon,"Simulador muito bem construido, com muitos desafios e muitas possibilidades. Falta melhoria na liberdade do desenho das vias e ciclovias.",True,2026-06-07 07:37:51,brazilian,12961,"Simulador muito bem construido, com muitos desafios e muitas possibilidades. Falta melhoria na liberdade do desenho das vias e ciclovias.",brazilian,"Very well built simulator, with many challenges and many possibilities. There is a lack of improvement in the freedom of design of roads and cycle paths.",0.067,0.614,0.319,0.8221,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,一颗陨石砸到郊区的大桥上，河流产生的洪峰向东淹没了我的市中心，然后紧急建造了DLC的抽水站，并立刻将决堤处用泥土填补...别的城市模拟可玩不到这些,True,2026-06-07 01:35:10,schinese,8612,一颗陨石砸到郊区的大桥上 河流产生的洪峰向东淹没了我的市中心 然后紧急建造了DLC的抽水站 并立刻将决堤处用泥土填补...别的城市模拟可玩不到这些,schinese,"A meteorite hit the bridge in the suburbs, and the flood peak caused by the river flooded my city center eastward. Then I urgently built the DLC pumping station and immediately filled the breached embankment with soil... You can't play this in other city simulations.",0.044,0.956,0.0,-0.2584,negative,0,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Cities Skylines,Simulasyon,Basically the best game ever infinite playtime and amazing :),True,2026-06-06 21:11:06,english,12198,Basically the best game ever infinite playtime and amazing ),english,Basically the best game ever infinite playtime and amazing ),0.0,0.5,0.5,0.8402,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,"Jogo excelente, por mais que não goste dos preços da paradox, esse aqui vale super apena tanto que comprei de novo só pra jogar com mods porquê eu jogava a versão de play4",True,2026-06-06 01:21:20,brazilian,460,"Jogo excelente, por mais que não goste dos preços da paradox, esse aqui vale super apena tanto que comprei de novo só pra jogar com mods porquê eu jogava a versão de play4",brazilian,"Excellent game, as much as I don't like Paradox's prices, this one is so worth it that I bought it again just to play with mods because I played the Play4 version",0.053,0.673,0.274,0.8352,positive,1,['fiyat'],fiyat,1,0,0,1,0,0,0,0,0,0
Cities Skylines,Simulasyon,"Really solid game. Unlike most city builders, this one focuses heavily on logistics and infrastructure. You will spend a lot of time looking at traffic, import/export routes, highway connections, etc. It sounds boring at first, but it actually leads to a game which does a great job at combining a creative sandbox with puzzles and problem solving. On the one hand, you have extensive control on how your city looks, but on the other hand you need to make it actually functional. The result is a game where everything you do matters and has a practical purpose with functional considerations. Everything really comes to life, every choice you make has knock on effects which might be small at first but build to something greater over time. It doesnt feel like what you do is arbitrary, it feels like you are building a real city which is being used by real people. 

Another thing the game does really well is the actual designing process. The game has both deep macro and micro planning. Most of your city planning is not placing specific buildings, but its establishing different types of zones where buildings will then be built based on demand. You dont place a house, you say 'alright along this road is a residential zone' and then houses are built as people move in. But then, the game still has plenty of specific buildings for you to place as well, one of the DLCs adds in college campuses you can design for example. It gives you extensive control without requiring you to micromanage every little detail, and the city naturally grows and evolves on its own over time which is so satisfying to watch. 

The main issues with the game however are first with its DLC policy. There are a lot. They can be expensive. The subscription service actually isnt a bad deal though, so consider that after learning how the game plays. Another issue is that there arent really any in game resources for learning, sure the game will teach you basic mechanics and how to play but youll find yourself having to do a lot of research outside of the game to learn how to make efficient road networks and such. The game also doesnt do a good job at communicating what issues are present, only that an issue is, so you have to do a lot of your own detective work to figure out how to fix things. On one hand, it encourages a more creative and open ended approach instead of just telling you what to do, but on the other, it can be obtuse to understand",True,2026-06-05 19:32:34,english,1505,"Really solid game. Unlike most city builders, this one focuses heavily on logistics and infrastructure. You will spend a lot of time looking at traffic, import export routes, highway connections, etc. It sounds boring at first, but it actually leads to a game which does a great job at combining a creative sandbox with puzzles and problem solving. On the one hand, you have extensive control on how your city looks, but on the other hand you need to make it actually functional. The result is a game where everything you do matters and has a practical purpose with functional considerations. Everything really comes to life, every choice you make has knock on effects which might be small at first but build to something greater over time. It doesnt feel like what you do is arbitrary, it feels like you are building a real city which is being used by real people. Another thing the game does really well is the actual designing process. The game has both deep macro and micro planning. Most of your city planning is not placing specific buildings, but its establishing different types of zones where buildings will then be built based on demand. You dont place a house, you say 'alright along this road is a residential zone' and then houses are built as people move in. But then, the game still has plenty of specific buildings for you to place as well, one of the DLCs adds in college campuses you can design for example. It gives you extensive control without requiring you to micromanage every little detail, and the city naturally grows and evolves on its own over time which is so satisfying to watch. The main issues with the game however are first with its DLC policy. There are a lot. They can be expensive. The subscription service actually isnt a bad deal though, so consider that after learning how the game plays. Another issue is that there arent really any in game resources for learning, sure the game will teach you basic mechanics and how to play but youll find yourself having to do a lot of research outside of the game to learn how to make efficient road networks and such. The game also doesnt do a good job at communicating what issues are present, only that an issue is, so you have to do a lot of your own detective work to figure out how to fix things. On one hand, it encourages a more creative and open ended approach instead of just telling you what to do, but on the other, it can be obtuse to understand",english,"Really solid game. Unlike most city builders, this one focuses heavily on logistics and infrastructure. You will spend a lot of time looking at traffic, import export routes, highway connections, etc. It sounds boring at first, but it actually leads to a game which does a great job at combining a creative sandbox with puzzles and problem solving. On the one hand, you have extensive control on how your city looks, but on the other hand you need to make it actually functional. The result is a game where everything you do matters and has a practical purpose with functional considerations. Everything really comes to life, every choice you make has knock on effects which might be small at first but build to something greater over time. It doesnt feel like what you do is arbitrary, it feels like you are building a real city which is being used by real people. Another thing the game does really well is the actual designing process. The game has both deep macro and micro planning. Most of your city planning is not placing specific buildings, but its establishing different types of zones where buildings will then be built based on demand. You dont place a house, you say 'alright along this road is a residential zone' and then houses are built as people move in. But then, the game still has plenty of specific buildings for you to place as well, one of the DLCs adds in college campuses you can design for example. It gives you extensive control without requiring you to micromanage every little detail, and the city naturally grows and evolves on its own over time which is so satisfying to watch. The main issues with the game however are first with its DLC policy. There are a lot. They can be expensive. The subscription service actually isnt a bad deal though, so consider that after learning how the game plays. Another issue is that there arent really any in game resources for learning, sure the game will teach you basic mechanics and how to play but youll find yourself having to do a lot of research outside of the game to learn how to make efficient road networks and such. The game also doesnt do a good job at communicating what issues are present, only that an issue is, so you have to do a lot of your own detective work to figure out how to fix things. On one hand, it encourages a more creative and open ended approach instead of just telling you what to do, but on the other, it can be obtuse to understand",0.025,0.83,0.145,0.9961,positive,1,"['teknik_sorun', 'fiyat', 'oynanabilirlik']",teknik_sorun|fiyat|oynanabilirlik,3,0,1,1,0,1,0,0,0,0
Cities Skylines,Simulasyon,This is a very fun game that i love playing cause it calms the nerves and allows my creative side to come out.,True,2026-06-05 13:02:20,english,1502,This is a very fun game that i love playing cause it calms the nerves and allows my creative side to come out.,english,This is a very fun game that i love playing cause it calms the nerves and allows my creative side to come out.,0.042,0.512,0.446,0.9245,positive,1,['oynanabilirlik'],oynanabilirlik,1,0,0,0,0,1,0,0,0,0
Cities Skylines,Simulasyon,"Great game. But without support from the mod community, the resident pathfinding AI doesn't work very well.",True,2026-06-05 12:06:05,english,10115,"Great game. But without support from the mod community, the resident pathfinding AI doesn't work very well.",english,"Great game. But without support from the mod community, the resident pathfinding AI doesn't work very well.",0.247,0.637,0.116,-0.4373,negative,0,"['teknik_sorun', 'cok_oyunculu', 'destek_guncelleme']",teknik_sorun|cok_oyunculu|destek_guncelleme,3,0,1,0,0,0,1,1,0,0
Cities Skylines,Simulasyon,"转正发现原版内容非常贫瘠，根本就是一个空壳，至少需要再花近100多买DLC充实游戏，不如盗版
恐龙还辱华，没法忍，屎中屎",False,2026-06-05 07:56:18,schinese,698,转正发现原版内容非常贫瘠 根本就是一个空壳 至少需要再花近100多买DLC充实游戏 不如盗版 恐龙还辱华 没法忍 屎中屎,schinese,"When I became regular, I found that the original content was very barren. It was basically an empty shell. I needed to spend at least nearly 100 more to buy DLC to enrich the game. It was not as good as piracy. Dinosaurs also insulted China. I can't bear it. Shit within shit.",0.175,0.742,0.082,-0.7079,negative,1,"['fiyat', 'hikaye_icerik']",fiyat|hikaye_icerik,2,0,0,1,1,0,0,0,0,0
Cities Skylines,Simulasyon,"com certeza um dos simuladores de cidade já feitos, pena que o transito é o final-boss do jogo",True,2026-06-05 01:30:12,brazilian,5808,"com certeza um dos simuladores de cidade já feitos, pena que o transito é o final-boss do jogo",brazilian,"definitely one of the best city simulators ever made, it's a shame that traffic is the final boss of the game",0.111,0.643,0.246,0.5859,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
Cities Skylines,Simulasyon,"The attention to detail is quite insane!  The game allows you to let your creative mind out and lets you do pretty much anything you can image. There's many Mods/PLC to add plus the community sharing their own different mods. Its probably one of my favorite games, especially if you like engineering, designing, financials (if you wish), and problem solving. I've also haven't experienced any lagging, or graphic problems too.",True,2026-06-05 00:46:44,english,11390,"The attention to detail is quite insane! The game allows you to let your creative mind out and lets you do pretty much anything you can image. There's many Mods PLC to add plus the community sharing their own different mods. Its probably one of my favorite games, especially if you like engineering, designing, financials (if you wish), and problem solving. I've also haven't experienced any lagging, or graphic problems too.",english,"The attention to detail is quite insane! The game allows you to let your creative mind out and lets you do pretty much anything you can image. There's many Mods PLC to add plus the community sharing their own different mods. Its probably one of my favorite games, especially if you like engineering, designing, financials (if you wish), and problem solving. I've also haven't experienced any lagging, or graphic problems too.",0.093,0.665,0.242,0.9096,positive,1,"['cok_oyunculu', 'gorsel_ses']",cok_oyunculu|gorsel_ses,2,0,0,0,0,0,1,0,1,0
Cities Skylines,Simulasyon,"I've only played the base game so far, but I really enjoy getting to build a city. I have started different save files and feel like I learn something new each round.",True,2026-06-04 17:18:20,english,4153,"I've only played the base game so far, but I really enjoy getting to build a city. I have started different save files and feel like I learn something new each round.",english,"I've only played the base game so far, but I really enjoy getting to build a city. I have started different save files and feel like I learn something new each round.",0.0,0.667,0.333,0.9324,positive,1,['diger'],diger,1,0,0,0,0,0,0,0,0,1
